	sideefects
4833	, biliary fibrosis, biliary cirrhosis
4834	, rash pustular, parakeratosis, arterial spasm, metastases to pleura, ureteral spasm, urethral spasm
4835	, oral surgery, renal surgery, cancer surgery
4836	, onychomadesis, myodesopsia, adenomyosis
4837	, panophthalmitis, endophthalmitis
4838	, activities of daily living impaired, impaired driving ability
4839	, fulminant type 1 diabetes mellitus, type 3 diabetes mellitus, type 1 diabetes mellitus, type 2 diabetes mellitus
4840	, cryofibrinogenaemia, hypofibrinogenaemia, hyperfibrinogenaemia, macrogenia, microgenia
4841	, needle fatigue, gluten free diet
4842	, multiple hereditary exostosis, extramedullary haemopoiesis
4843	, antithrombin iii, factor v inhibition, factor ix inhibition, factor ii inhibition, factor xiii inhibition, factor viii inhibition, factor vii inhibition
4844	, wound debridement, joint debridement
4845	, double stranded dna antibody positive, double stranded dna antibody
4846	, adenoidectomy, duodenectomy
4847	, mazzotti reaction, factor ii mutation, tumour cavitation
4848	, fibromuscular dysplasia, macular fibrosis
4849	, sacral pain, scar pain
4850	, agitation neonatal, malignant catatonia
4851	, herpes ophthalmic, herpes simplex ophthalmic, ophthalmic herpes simplex
4852	, hypohidrosis, trichophytosis, hypotrichosis, hydronephrosis, hyperthecosis, hyperhidrosis, hypertrichosis, hypoperfusion, photopheresis, hypophonesis, nephroptosis, pyonephrosis
4853	, urobilinogen urine, bilirubinuria, urobilin urine, bilirubin urine
4854	, thrombasthenia, mouth breathing
4855	, benzodiazepine drug level abnormal, benzodiazepine drug level, benzodiazepine drug level decreased, benzodiazepine drug level increased
4856	, lower extremity mass, upper extremity mass
4857	, oligodendroglioma, oligodendroglioma benign
4858	, reversal of ileojejunal bypass, ileojejunal bypass
4859	, umbilical granuloma, scan gallium abnormal, albumin csf abnormal
4860	, rosacea, sarcoma
4861	, caecitis, sciatica
4862	, removal of foreign body from larynx, removal of foreign body from joint, removal of foreign body, removal of foreign body from eye
4863	, pruritus allergic, uraemic pruritus
4864	, urticaria cholinergic, urticaria chronic
4865	, amoebic brain abscess, sebaceous carcinoma
4866	, meningocele, meningomyelocele
4867	, barium swallow abnormal, barium swallow
4868	, collapse of lung, lung neoplasm, splenomegaly, allergy to venom
4869	, glossitis, gliosis
4870	, rash rubelliform, rash morbilliform
4871	, dyskinesia oesophageal, oesophageal candidiasis
4872	, forearm fracture, femur fracture
4873	, thanatophobia, arachnophobia, pharmacophobia
4874	, galactosaemia, osteomalacia
4875	, nervousness, oversensing
4876	, coagulopathy, maculopathy
4877	, bone marrow haemorrhage, arteriogram, metrorrhagia, menorrhagia, amenorrhoea, amniorrhoea
4878	, smooth muscle antibody positive, smooth muscle antibody, lichen myxoedematosus
4879	, aplasia, aphakia, agraphia, aphagia, aphasia
4880	, gastritis hypertrophic, proctitis herpes, periostitis hypertrophic
4881	, bladder diverticulitis, diverticulum duodenal, bladder diverticulum
4882	, papilloedema, pseudopapilloedema, lip oedema, lipoedema
4883	, venous stent insertion, tension
4884	, cervicitis, cervicitis cystic
4885	, non-alcoholic fatty liver, fatty liver alcoholic
4886	, bone marrow failure, neurofibroma, neurofibrosarcoma, lower limb fracture, cerebellar tumour, tumour flare, ilium fracture, femoral bruit, limb fracture
4887	, enchondroma, chondroma, chloroma, chordoma
4888	, hypokinesia, hyperkinesia, kinesitherapy
4889	, adenocarcinoma of appendix, mucinous adenocarcinoma of appendix
4890	, haemodialysis, adhesiolysis
4891	, fat atrophy, keratopathy
4892	, hypergeusia, eyelid rash, hair dye user
4893	, angiofibroma, fibromyalgia
4894	, inadequate analgesia, anaemia of malignant disease
4895	, subdural hygroma, glaucoma surgery
4896	, skin angiosarcoma, sarcoma of skin
4897	, joint surgery, breast conserving surgery, joint resurfacing surgery
4898	, keratoplasty, parasystole
4899	, haemostasis, haemarthrosis, stoma site rash, prostatic mass, plasmacytosis
4900	, familial periodic paralysis, pericarditis mycoplasmal
4901	, rheumatoid lung, rheumatoid nodule, thyroid nodule removal, rheumatoid nodule removal
4902	, abortion, traction, nocturia
4903	, pharyngolaryngeal abscess, parapharyngeal abscess, pharyngeal abscess
4904	, ureterolithotomy, neurectomy, enterectomy, urethrotomy, urethrectomy, ureterectomy
4905	, phyllodes tumour, leukodystrophy
4906	, osteomyelitis, ileostomy
4907	, eosinophilic pustular folliculitis, pseudofolliculitis, pseudocellulitis
4908	, echopraxia, aerophobia, acrophobia
4909	, osteodystrophy, fordyce spots, hysteroscopy
4910	, peristalsis visible, serratia sepsis, paresis, listeria sepsis, yersinia sepsis
4911	, mallet finger, mite allergy
4912	, spherophakia, pseudophakia
4913	, biopsy vagina, gingival polyp, vaginal polyp, angioplasty, vaginoplasty, malignant polyp, salpingoplasty
4914	, foreign body in eye, foreign body in ear
4915	, haemoglobin a2, haemoglobin c, haemoglobin, haemoglobin s
4916	, proctocolectomy, colorectostomy, cholecystectomy, cholecystostomy, cystostomy closure, corpus callosotomy, ileostomy closure, colostomy closure
4917	, barium impaction, microalbuminuria
4918	, typhoid fever, device therapy, voice therapy
4919	, childhood psychosis, alcoholic psychosis
4920	, food aversion, iron overload
4921	, forceps delivery, failed forceps delivery
4922	, nerve root injury, optic nerve injury
4923	, harlequin syndrome, thermal burns of eye, urethral syndrome
4924	, systemic leakage, foetal megacystis
4925	, pleocytosis, pyelocystitis, elliptocytosis, reticulocytosis, multicentric reticulohistiocytosis, histiocytic medullary reticulosis
4926	, vulvovaginal discomfort, atrophic vulvovaginitis, vulvovaginitis trichomonal
4927	, accident at home, chemodectoma
4928	, device effect variable, affective ambivalence
4929	, page kidney, eyelid pain
4930	, wrong product procured, wrong product stored
4931	, fungus sputum test positive, fungus csf test positive
4932	, toxoplasma serology, mycoplasma serology
4933	, peripheral arthritis, perihepatitis, periarthritis
4934	, opportunistic infection prophylaxis, infection prophylaxis, prophylaxis against hiv infection, constipation prophylaxis, antibiotic prophylaxis
4935	, transmission of drug via semen, pneumonia haemophilus, pneumonia pneumococcal, pneumonia pseudomonal, pseudomonas aeruginosa meningitis, pneumonia pseudomonas aeruginosa
4936	, pleurectomy, pylorectomy, polypectomy
4937	, post procedural headache, procedural headache, thunderclap headache
4938	, haemorrhagic urticaria, chromaturia, birth trauma
4939	, choroid plexus papilloma, pleomorphic liposarcoma, mucosal pain, azoospermia, liposarcoma, microglossia, gliosarcoma, macroglossia, portal anastomosis, aortic anastomosis, sarcomatosis, scrotal mass
4940	, oesophageal pain, oesophageal papilloma
4941	, carcinoma ex-pleomorphic adenoma, pleomorphic adenoma
4942	, myeloma recurrence, mean cell volume, cerumen removal
4943	, animal scratch, cardiac asthma
4944	, leukaemia cutis, acute leukaemia, aleukaemic leukaemia, leukaemia
4945	, erythroleukaemia, laryngeal tremor, erythromelalgia
4946	, eyelids pruritus, pleurisy
4947	, acquired aminoaciduria, aminoaciduria
4948	, local swelling, limbal swelling
4949	, exomphalos, lagophthalmos, anophthalmos, exophthalmos, enophthalmos
4950	, dark circles under eyes, sezary cells increased, cerebral dysgenesis
4951	, acid base balance abnormal, acid base balance
4952	, laryngeal papilloma, pulmonary air leakage, pharyngeal leukoplakia, laryngeal leukoplakia
4953	, gnathostomiasis, xanthomatosis
4954	, gallbladder injury, adrenal gland injury
4955	, blood ph abnormal, blood ph normal, blood growth hormone, blood growth hormone normal, blood growth hormone abnormal
4956	, penile dysplasia, skin hyperplasia, skin hypoplasia
4957	, myxoedema coma, myxoedema
4958	, magnesium deficiency, selenium deficiency
4959	, thyroid tuberculosis, steroid activity, thyroiditis acute, thyroiditis subacute
4960	, biopsy pharynx, biopsy larynx
4961	, thrombotic stroke, thromboembolic stroke
4962	, polymyositis, pyomyositis, lymphohistiocytosis, lymphocytosis
4963	, thrombosis, thrombolysis
4964	, spermatozoa morphology abnormal, oesophagogastroduodenoscopy, oesophagogastroduodenoscopy abnormal, biopsy oesophagus abnormal, oesophagoscopy abnormal, oesophagogastroscopy abnormal
4965	, genotoxicity, neurotoxicity
4966	, catatonia, anotia
4967	, orbitotomy, proctotomy, proctostomy
4968	, auricular pseudocyst, product quality issue
4969	, urticaria pressure, paruresis
4970	, biopsy vocal cord, blood pyruvic acid
4971	, oesophagitis, phagocytosis, biopsy stomach, fasciotomy, myofascitis, blastomycosis, mastoid cyst, mastocytosis, systemic mastocytosis
4972	, muscle hernia, chemical burn
4973	, walking disability, myocardial bridging, abdominal rigidity, hearing disability, learning disability
4974	, atrial tachycardia, cardiac death, tachycardia
4975	, primary cough headache, acquired macrocephaly
4976	, hepatitis alcoholic, histiocytic sarcoma, gastritis alcoholic
4977	, ophthalmoplegic migraine, ophthalmic fluid drainage, alternating hemiplegia of childhood
4978	, choledochoenterostomy, sternotomy, enterostomy, ureteroneocystostomy, enterostomy closure, cholecystoenterostomy, post cholecystectomy syndrome, rett syndrome, crest syndrome
4979	, chylothorax, hydrothorax
4980	, off label use of device, device lead issue
4981	, pseudologia, oligodipsia, idioglossia
4982	, post procedural oedema, pyoderma streptococcal
4983	, tobacco user, tobacco abuse
4984	, pyoderma gangrenosum, foramen magnum syndrome
4985	, schizoaffective disorder, schizoaffective disorder depressive type, schizoaffective disorder bipolar type
4986	, gastric cyst, scrotal cyst, orbital cyst
4987	, poikilocytosis, kyphoscoliosis
4988	, oedema due to cardiac disease, oedema due to hepatic disease
4989	, metatarsalgia, thalassaemia trait, thalassaemia beta, thalassaemia, thalassaemia alpha
4990	, liver tenderness, uterine tenderness, tenderness
4991	, fallopian tube cyst, postmature baby, trabeculoplasty
4992	, quadruple vessel bypass graft, triple vessel bypass graft, single vessel bypass graft
4993	, penile swelling, nipple swelling, hip swelling, lip swelling
4994	, caffeine allergy, allergy to vaccine
4995	, macular pseudohole, burn oesophageal, oesophageal ulcer
4996	, radiation cataract, coarctation of the aorta, aorta coarctation repair, cataract operation
4997	, angiolipoma, angiomyolipoma, myoglobinaemia
4998	, sepsis pasteurella, plasmapheresis, sleep paralysis, erysipelas
