	sideefects
4772	, polyglandular autoimmune syndrome type i, polyglandular autoimmune syndrome type iii, polyglandular autoimmune syndrome type ii
4773	, oestrogenic effect, estrogenic effect
4774	, diverticulitis meckel^s, diverticulitis meckel's
4775	, n-ras gene mutation, k-ras gene mutation
4776	, fungal labyrinthitis, labyrinthine fistula
4777	, platelet-large cell ratio increased, platelet-large cell ratio decreased
4778	, vth nerve injury, vith nerve injury
4779	, 17-hydroxyprogesterone decreased, 17-hydroxyprogesterone increased
4780	, hypoglycaemic unconsciousness, hyperglycaemic unconsciousness
4781	, eastern cooperative oncology group performance status, eastern cooperative oncology group performance status improved, eastern cooperative oncology group performance status worsened
4782	, combined immunodeficiency, immunodeficiency
4783	, oesophageal mass, oesophageal spasm
4784	, nasal abscess, anal abscess
4785	, blood beta-d-glucan decreased, blood beta-d-glucan increased
4786	, light chain analysis increased, light chain analysis decreased
4787	, pylorectomy, polypectomy
4788	, chromosome analysis normal, chromosome analysis abnormal
4789	, frequent bowel movements, infrequent bowel movements
4790	, preterm premature rupture of membranes, premature rupture of membranes
4791	, synaesthesia, dysaesthesia
4792	, n-telopeptide, c-telopeptide
4793	, maximum heart rate decreased, maximum heart rate increased
4794	, polymyositis, pyomyositis
4795	, latent tetany, tetany
4796	, third trimester pregnancy, first trimester pregnancy
4797	, paronychia, hypocapnia
4798	, penile swelling, nipple swelling
4799	, mycosis fungoides stage i, mycosis fungoides stage iv, mycosis fungoides stage ii, mycosis fungoides stage iii
4800	, haemoglobin c, haemoglobin, haemoglobin s
4801	, enzyme activity increased, enzyme activity decreased
4802	, aortic bruit, carotid bruit
4803	, psychosis postoperative, kyphosis postoperative
4804	, uvulectomy, vulvectomy
4805	, pco2 abnormal, po2 abnormal
4806	, radiotherapy to urinary bladder, urinary bladder atrophy
4807	, pancreatic duct rupture, pancreatic cyst rupture
4808	, hypertriglyceridaemia, hypotriglyceridaemia
4809	, body mass index increased, body mass index decreased
4810	, epistaxis, asterixis
4811	, hydroxycorticosteroids increased, hydroxycorticosteroids urine decreased
4812	, device misuse, device issue, device use issue
4813	, infertility male, infertility female
4814	, prognathism, night cramps
4815	, anti-androgen withdrawal syndrome, drug withdrawal syndrome neonatal
4816	, pharyngitis, scintigraphy
4817	, diabetes mellitus non-insulin-dependent, diabetes mellitus insulin-dependent
4818	, monoclonal b-cell lymphocytosis, polyclonal b-cell lymphocytosis
4819	, extragonadal primary germ cell tumour mixed, extragonadal primary germ cell tumour
4820	, mature b-cell type acute leukaemia, b-cell type acute leukaemia, t-cell type acute leukaemia
4821	, penile oedema, nipple oedema
4822	, human t-cell lymphocytic virus type ii infection, human t-cell lymphotropic virus type i infection, human t-cell lymphotropic virus infection
4823	, ascariasis, acariasis
4824	, bladder mass, bladder spasm
4825	, device damage, device lead damage
4826	, synovial fluid white blood cells positive, synovial fluid red blood cells positive
4827	, phonophobia, photophobia
4828	, omentectomy, tenonectomy
4829	, her-2 positive gastric cancer, her-2 positive breast cancer
4830	, enzyme level increased, enzyme level decreased
4831	, urethral polyp, ureteral polyp
4832	, smear cervix normal, smear cervix abnormal
4833	, base excess, eye abscess
4834	, isosporiasis, psoriasis
4835	, bronchoalveolar lavage abnormal, bronchoalveolar lavage
4836	, oral papule, aural polyp
4837	, drug abuse, drug abuser
4838	, cerebral ataxia, cerebellar ataxia
4839	, meningitis fungal, immune agglutinins
4840	, gene mutation identification test positive, gene mutation identification test, gene mutation identification test negative
4841	, silicosis, scoliosis
4842	, long-chain acyl-coenzyme a dehydrogenase deficiency, medium-chain acyl-coenzyme a dehydrogenase deficiency, medium-chain acetyl-coenzyme a dehydrogenase deficiency
4843	, peau d'orange, peau d^orange
4844	, proctotomy, proctostomy
4845	, base excess increased, base excess decreased
4846	, cardiac pacemaker battery replacement, cardiac pacemaker replacement
4847	, hypotelorism of orbit, hypertelorism of orbit
4848	, chondrosis, ochronosis
4849	, oesophagogastrostomy, oesophagogastrectomy
4850	, anoplasty,  nasal type
4851	, vaginal cyst, salt craving
4852	, gonorrhoea, logorrhoea
4853	, hip swelling, lip swelling
4854	, hypodontia, autophony, hypotonia
4855	, astrocytoma, mastocytoma
4856	, anion gap abnormal, anion gap normal
4857	, chest x-ray normal, chest x-ray abnormal
4858	, diet refusal, diet failure
4859	, urethroscopy, ureteroscopy
4860	, sensation of pressure in ear, sensation of pressure
4861	, hypogonadism male, hypogonadism female
4862	, haematoma, hamartoma
4863	, vulvitis, uvulitis
4864	, hyperphagia, hyperpathia, apitherapy
4865	, enthesopathy, enthesophyte
4866	, macular scar, rash macular
4867	, meningeomas surgery, meningioma surgery
4868	, oligodipsia, idioglossia
4869	, metastasis, asteatosis
4870	, ostectomy, osteotomy
4871	, xanthopsia, asthenopia
4872	, metastases to thyroid, stoma site erythema
4873	, butterfly rash, ureteral cyst, urethral cyst
4874	, venoocclusive disease, venoocclusive liver disease
4875	, sympodia, hyposmia
4876	, plastic surgery to the face, neck plastic surgery
4877	, mastoiditis, otitis media
4878	, toxic induced encephalopathy, endocrinopathy diencephalic
4879	, vitamin k, vitamin a, vitamin d
4880	, hormone refractory breast cancer, hormone-refractory prostate cancer
4881	, testicular seminoma (pure), testicular seminoma (pure) stage i, testicular seminoma (pure) stage ii, testicular seminoma (pure) stage iii
4882	, iris haemorrhage, skin haemorrhage
4883	, impingement syndrome, knee impingement syndrome
4884	, choluria, chyluria
4885	, anal ulcer, nasal ulcer
4886	, borrelia burgdorferi serology positive, borrelia burgdorferi serology negative
4887	, hiv wasting syndrome, vanishing twin syndrome
4888	, photopsia, apoptosis
4889	, coma acidotic, diabetic coma
4890	, brief psychotic disorder with marked stressors, brief psychotic disorder without marked stressors
4891	, conduction disorder, conduct disorder
4892	, mastitis postpartum, prostatism
4893	, intracardiac mass, intracranial mass
4894	, cervical myelopathy, polycythaemia vera
4895	, tooth dislocation, tooth discolouration
4896	, pityriasis rosea, keratosis pilaris
4897	, high grade b-cell lymphoma burkitt-like lymphoma refractory, high grade b-cell lymphoma burkitt-like lymphoma, high grade b-cell lymphoma burkitt-like lymphoma stage ii
4898	, pacemaker generated arrhythmia, pacemaker generated rhythm
4899	, coarctation of the aorta, aorta coarctation repair, cataract operation
4900	, henoch-schonlein purpura nephritis, henoch-schonlein purpura
4901	, funisitis, sinusitis
4902	, gulf war syndrome, wolfram syndrome
4903	, madarosis, amaurosis
4904	, cardiac failure acute, cardiac failure
4905	, hepatitis non-a non-b non-c, hepatitis non-a non-b
4906	, micromastia, macrosomia, microsomia, microstomia
4907	, hepatic lymphocytic infiltration, lymphocytic infiltration
4908	, urosepsis, pertussis
4909	, colitis ischaemic, chemical cystitis
4910	, death of parent, apparent death
4911	, scotoma, osteoma
4912	, hernia diaphragmatic repair, diaphragmatic hernia
4913	, oral papilloma, papilloma
4914	, difficulty inserting drug implant, difficulty removing drug implant
4915	, acute leukaemia, aleukaemic leukaemia, leukaemia
4916	, human metapneumovirus test, human metapneumovirus test positive
4917	, myomectomy, myectomy
4918	, reversal of opiate activity, laxative supportive care
4919	, blood ph abnormal, blood ph normal
4920	, exostosis, osteosis, enostosis, stenosis
4921	, schistocytosis, histiocytosis
4922	, cataract nuclear, placenta accreta
4923	, hepatic steatosis, steatohepatitis
4924	, cerebrovascular disorder, foetal cerebrovascular disorder
4925	, spondylolysis, spondylosis
4926	, iris cyst, cystitis
4927	, trisomy 8, trisomy 9, trisomy 15, trisomy 17, trisomy 18, trisomy 14, trisomy 13, trisomy 22, trisomy 21, trisomy 11
4928	, cytology abnormal, cytology normal
4929	, herpangina, hernia pain
4930	, lipectomy, ileectomy
4931	, dysgraphia, dysphasia, dysphagia, dysplasia, paralysis
4932	, ureteritis, urethritis
4933	, balantidiasis, balanitis
4934	, drooling, flooding
4935	, device fastener issue, device related sepsis
4936	, abscess neck, bone abscess
4937	, bone marrow oedema syndrome, bone marrow oedema
4938	, breast engorgement, breast enlargement
4939	, tumour haemorrhage, mouth haemorrhage
4940	, parvovirus b19 test positive, parvovirus b19 test
4941	, frontal lobe epilepsy, temporal lobe epilepsy
4942	, steroid activity, thyroiditis acute, thyroiditis subacute
4943	, eye movement disorder, movement disorder
4944	, sternitis, retinitis, enteritis
4945	, jc virus granule cell neuronopathy, neuromuscular blocking therapy
4946	, oral cavity fistula, vascular fragility
4947	, spinal cord injury thoracic, spinal cord injury cervical
4948	, prothrombin time shortened, thrombin time shortened, thrombin time prolonged, prothrombin time prolonged, prothrombin consumption time shortened, prothrombin consumption time prolonged
4949	, moebius ii syndrome, biopsy endometrium
4950	, laryngeal dysplasia, renal dysplasia
4951	, muscle mass, muscle spasms
4952	, metastases to pharynx, metastases to larynx
4953	, total hysterectomy, subtotal hysterectomy
4954	, drug therapy enhancement, therapy regimen changed
4955	, retinal toxicity, citrate toxicity
4956	, oral dysaesthesia, hyalosis asteroid
4957	, photokeratitis, osteoarthritis
4958	, pyoderma, pyometra
4959	, septic vasculitis, muscle spasticity
4960	, endovenous ablation, convulsion neonatal
4961	, coagulation time, coagulation test
4962	, thrombophlebitis septic, phlebothrombosis, thrombophlebitis
4963	, wolff-parkinson-white syndrome congenital, wolff-parkinson-white syndrome
4964	, diabetic ketoacidotic hyperglycaemic coma, diabetic hyperglycaemic coma
4965	, back crushing, face crushing
4966	, vaginal fistula, fungal balanitis
4967	, hyperplasia, peripheral paralysis
4968	, ligament rupture, pruritus genital
4969	, pseudoendophthalmitis, pseudohermaphroditism, pseudohermaphroditism male, pseudohermaphroditism female
4970	, pulmonary air leakage, pharyngeal leukoplakia, laryngeal leukoplakia
4971	, menarche, home care
4972	, vaginal haematoma, ovarian haematoma
4973	, quadrantanopia, quadranopia
4974	, disease progression, hiv disease progression
4975	, basilar migraine, biliary drainage
4976	, toxic shock syndrome staphylococcal, toxic shock syndrome streptococcal
4977	, mastoid abscess, stoma site abscess
4978	, physiotherapy chest, hepatic hypertrophy
4979	, normochromic anaemia, normochromic normocytic anaemia
4980	, perihepatitis, periarthritis
4981	, pulmonary haemorrhage, pulmonary alveolar haemorrhage
4982	, product dispensing error, intercepted drug dispensing error, intercepted drug prescribing error, drug prescribing error, deprescribing error
4983	, laryngomalacia, apical granuloma
4984	, presenile dementia, senile dementia
4985	, epiphysiodesis, epiphysiolysis
4986	, uncircumcised, circumcised
4987	, bladder ablation, bladder dilatation
4988	, skin hyperplasia, skin hypoplasia
4989	, proctocolectomy, colorectostomy
4990	, haemorrhagic tumour necrosis, rhinoscleroma
4991	, carbohydrate antigen 125, carbohydrate antigen 15-3, carbohydrate antigen 19-9, carbohydrate antigen 27.29 increased, carbohydrate antigen 125 increased, carbohydrate antigen 15-3 increased, carbohydrate antigen 19-9 increased
4992	, device ineffective, device defective
4993	, peridiverticulitis, diverticulitis
4994	, autoimmune lung disease, autoimmune demyelinating disease
4995	, haemophilia a with anti factor viii, acquired haemophilia with anti fviii
4996	, oxygen supplementation, enzyme supplementation
4997	, pulse waveform, femoral pulse
4998	, septic phlebitis, phlebitis
4999	, whole blood transfusion, sensation of blood flow
5000	, macular cyst, lacrimal cyst
5001	, conjunctival bleb, conjunctival ulcer
5002	, salmonella bacteraemia, anaemia megaloblastic
5003	, atrophic vulvovaginitis, vulvovaginitis trichomonal
5004	, urethral papilloma, blepharal papilloma, tracheal papilloma
5005	, cervical leukoplakia, vocal cord leukoplakia
5006	, laryngitis viral, viral pharyngitis
5007	, congenital acrochordon, oropharyngeal gonococcal infection
5008	, orchitis, thyrotoxic crisis
5009	, device therapy, voice therapy
5010	, exposure via breast milk, drug exposure via breast milk, complex partial seizures, simple partial seizures, partial seizures
5011	, rheumatic fever, cervix erythema
5012	, laryngeal injury, pharyngeal injury
5013	, wrong technique in device usage process, wrong technique in product usage process, wrong technique in drug usage process
5014	, tooth crowding, weight control
5015	, drug use for unknown indication, product used for unknown indication
5016	, abscess fungal, lung abscess
5017	, dermatitis papillaris capillitii, capillaritis
5018	, pharyngeal polyp, laryngeal polyp
5019	, ocular fistula, dural fistula
5020	, rhabdomyosarcoma recurrent, chondrosarcoma recurrent
5021	, myeloid leukaemia, acute myeloid leukaemia
5022	, puncture site erythema, supernumerary teeth
5023	, staphylococcal abscess, staphylococcal sepsis
5024	, herpes simplex serology positive, herpes simplex serology negative
5025	, salpingo-oophorectomy, hysterosalpingo-oophorectomy
5026	, device breakage, device leakage
5027	, triple vessel bypass graft, single vessel bypass graft
5028	, spondylitis, biopsy tonsil
5029	, penile prosthesis removal, peripheral nervous system neoplasm
5030	, coagulation factor, coagulation factor mutation
5031	, acute myeloid leukaemia (in remission), acute lymphocytic leukaemia (in remission), chronic lymphocytic leukaemia (in remission), chronic myeloid leukaemia (in remission)
5032	, mosaicism, masochism
5033	, unemployment, pneumonectomy
5034	, debridement, burn debridement, bone debridement
5035	, surgical failure, auricular swelling
5036	, foetal growth restriction, foetal growth retardation, growth retardation
5037	,  iii stage i,  iii stage iv,  iii stage iii,  iii stage ii
5038	, postpartum hypopituitarism, hyperpituitarism, hypopituitarism
5039	, haemobilia, cholaemia, echolalia
5040	, ranula, anuria
5041	, ankle brachial index, ankle brachial index abnormal
5042	, presbyastasis, gastric bypass
5043	, miliary pneumonia, hypoinsulinaemia, hyperinsulinaemia
5044	, radiotherapy to liver, paratyphoid fever
5045	, hyperlipasaemia, acquired mixed hyperlipidaemia, mixed hyperlipidaemia, spigelian hernia, hearing impaired, impaired healing, hypolipidaemia, hyperlipidaemia, type iia hyperlipidaemia, type iib hyperlipidaemia, type iii hyperlipidaemia, type ii hyperlipidaemia, type v hyperlipidaemia, type iv hyperlipidaemia
5046	, hyperexplexia, hyperreflexia, hyporeflexia
5047	, medication monitoring error, minor cognitive motor disorder
5048	, leukaemia plasmacytic, mastocytic leukaemia
5049	, chromaturia, birth trauma
5050	, dyschondrosteosis, costochondritis, osteochondritis, osteochondrosis, bronchostenosis
5051	, expired product administered, expired drug administered
5052	, gastritis erosive, corrosive gastritis
5053	, lung infiltration, lung infiltration malignant
5054	, epiglottic oedema, epiglottidectomy
5055	, opsoclonus myoclonus, myoclonus
5056	, penis injury, splenic injury
5057	, hydraemia, dysmetria, diathermy
5058	, blood growth hormone, blood growth hormone normal, blood growth hormone abnormal
5059	, escherichia pyelonephritis, hypertensive hydrocephalus
5060	, peroneal nerve injury, femoral nerve injury
5061	, lymphoma transformation, pulmonary malformation
