	sideefects
3120	, plasma cell mastitis
3121	, lung cyst benign
3122	, cataract
3123	, haemophilia
3124	, anorexia nervosa
3125	, ichthyosis
3126	, sialometaplasia
3127	, candiduria
3128	, nucleated red cells
3129	, schistosomiasis
3130	, lymphatic mapping
3131	, colon cancer
3132	, adnexitis
3133	, house dust allergy
3134	, closed globe injury
3135	, extrasystoles
3136	, wrong strength
3137	, shunt thrombosis
3138	, ageusia
3139	, inferiority complex
3140	, meniscus cyst
3141	, hyperpyrexia
3142	, eye inflammation
3143	, cupulolithiasis
3144	, shunt stenosis
3145	, birth mark
3146	, passenger lymphocyte syndrome
3147	, viral diarrhoea
3148	, ear tube removal
3149	, eye naevus
3150	, hydrocalyx
3151	, extensive interdialytic weight gain
3152	, unwanted awareness during anaesthesia
3153	, aniridia
3154	, synovial cyst removal
3155	, dwarfism
3156	, asbestosis
3157	, pseudoachalasia
3158	, bed rest
3159	, chiropractic
3160	, lacrimal atrophy
3161	, weight
3162	, multiple chemical sensitivity
3163	, epiploic appendagitis
3164	, fissure of tongue
3165	, myxoid liposarcoma
3166	, splenic cyst
3167	, erythrosis
3168	, palliative care
3169	, keratoacanthoma
3170	, closed head injury
3171	, disease susceptibility
3172	, growth accelerated
3173	, acral overgrowth
3174	, phospholipidosis
3175	, skin graft
3176	, blood hyposmosis
3177	, vascular endothelial growth factor assay
3178	, diabetic gangrene
3179	, headache
3180	, iridoschisis
3181	, phimosis
3182	, diffuse alopecia
3183	, alpha 2 globulin
3184	, cardiac clearance
3185	, drug screen
3186	, neuromuscular block prolonged
3187	, blood type incompatibility
3188	, exposure to mould
3189	, globulin
3190	, pleural fluid analysis
3191	, blood ethanol
3192	, cervicogenic vertigo
3193	, meconium cyst
3194	, ectopic thyroid
3195	, victim of child abuse
3196	, psychosomatic disease
3197	, vertigo labyrinthine
3198	, foreign body embolism
3199	, pulmonary valve disease
3200	, optic glioma
3201	, reaction to azo-dyes
3202	, akinesia
3203	, galactostasis
3204	, sedative therapy
3205	, laryngocele
3206	, umbilical haematoma
3207	, varicose veins vulval
3208	, sleep terror
3209	, retinal pallor
3210	, skin wound
3211	, plateletpheresis
3212	, dizziness
3213	, brachydactyly
3214	, family stress
3215	, myeloperoxidase deficiency
3216	, infected sebaceous cyst
3217	, amaurosis fugax
3218	, ductus venosus agenesis
3219	, non-infectious endophthalmitis
3220	, pupils unequal
3221	, myoglobin blood
3222	, repair of imperforate rectum
3223	, angiomyxoma
3224	, polymyalgia
3225	, sepsis
3226	, primary syphilis
3227	, product packaging confusion
3228	, radicular pain
3229	, appendix cancer
3230	, adoption
3231	, juvenile melanoma benign
3232	, penile plaque
3233	, skin mass
3234	, duodenal stenosis
3235	, facial wasting
3236	, tumour fistulisation
3237	, eyelash thickening
3238	, glycosuria
3239	, product origin unknown
3240	, horseshoe kidney
3241	, synovial sarcoma
3242	, immunosuppression
3243	, analgesic effect
3244	, hypertensive emergency
3245	, rash follicular
3246	,  olfactory
3247	, jejunostomy
3248	, macule
3249	, biloma
3250	, dyssomnia
3251	, oesophagram
3252	, vena cava thrombosis
3253	, haemothorax
3254	, loose tooth
3255	, growth of eyelashes
3256	, arachnoid web
3257	, poor venous access
3258	, skin tightness
3259	, nerve graft
3260	, blood osmolarity
3261	, dacryocystorhinostomy
3262	, syringe issue
3263	, csf monocyte count positive
3264	, seroma
3265	, holoprosencephaly
3266	, molluscum contagiosum
3267	, omphalectomy
3268	, panniculitis
3269	, leukostasis
3270	, xerosis
3271	, glaucoma
3272	, gingival bleeding
3273	, heavy exposure to ultraviolet light
3274	, deafness
3275	, stools watery
3276	, right hemisphere deficit syndrome
3277	, polyp colorectal
3278	, extremity contracture
3279	, oesophageal achalasia
3280	, delayed sleep phase
3281	, irregular sleep phase
3282	, hysteropexy
3283	, procedural pain
3284	, oxalosis
3285	, polymicrogyria
3286	, x-ray
3287	, ileal ulcer
3288	, hydrocele female
3289	, joint lock
3290	, low income
3291	, rhinitis perennial
3292	, condyloma acuminatum
3293	, abdominal wall cyst
3294	, mydriasis
3295	, shoulder arthroplasty
3296	, waxy flexibility
3297	, vulvovaginal erythema
3298	, retinopexy
3299	, torticollis
3300	, blood gases
3301	, rhinorrhoea
3302	, bilateral breast buds
3303	, acrochordon
3304	, foot and mouth disease
3305	, salmonella sepsis
3306	, troponin normal
3307	, drug hypersensitivity
3308	, blood glucose
3309	, rib synostosis
3310	, shoshin beriberi
3311	, weight bearing difficulty
3312	, bradypnoea
3313	, mammary ductectomy
3314	, vesicoureteral reflux surgery
3315	, postpartum sepsis
3316	, gigantism
3317	,  undifferentiated type
3318	, lichen spinulosus
3319	, anal cancer
3320	, excessive sexual fantasies
3321	, bleeding time prolonged
3322	, anal polyp
3323	, alcohol poisoning
3324	, psoas abscess
3325	, uvulopalatopharyngoplasty
3326	, cervicogenic headache
3327	, gallbladder polyp
3328	, dental leakage
3329	, nail ridging
3330	, vascular imaging
3331	, lymphoid hyperplasia of appendix
3332	, urticaria physical
3333	, hyperemesis gravidarum
3334	, secondary hypogonadism
3335	, buccal mucosal roughening
3336	, posturing
3337	, scaphocephaly
3338	, indifference
3339	, long qt syndrome congenital
3340	, prolonged pregnancy
3341	, death of pet
3342	, pearly penile papules
3343	, sexual offence
3344	, traumatic shock
3345	, eyelid oedema
3346	, jejunectomy
3347	, high arched palate
3348	, tachyphylaxis
3349	, discomfort
3350	, rhesus haemolytic disease of newborn
3351	, pulmonary hilum mass
3352	, anal prolapse
3353	, le cells
3354	, sickle cell anaemia
3355	, ovarian adhesion
3356	, post stroke epilepsy
3357	, bone pain
3358	, metastases to salivary gland
3359	, status migrainosus
3360	, tooth deposit
3361	, paravalvular aortic regurgitation
3362	, trichorrhexis
3363	, epidermal naevus
3364	, stress fracture
3365	, irritability
3366	, low birth weight baby
3367	, virilism
3368	, antisynthetase syndrome
3369	, xeroderma
3370	, finger crushing
3371	, candida nappy rash
3372	, diffuse mesangial sclerosis
3373	, choroidal coloboma
3374	, cryotherapy
3375	, macular opacity
3376	, csf glucose abnormal
3377	, muscle twitching
3378	, listless
3379	, melaena
3380	, genu varum congenital
3381	, bladder dysfunction
3382	, fibrin d dimer
3383	, blood calcitonin
3384	, oesophagocardiomyotomy
3385	, fallopian tube leiomyoma
3386	, multiple pregnancy
3387	, anosognosia
3388	, anal fistula
3389	, pregnancy with young maternal age
3390	, purpura
3391	, blood chromium
3392	, acute abdomen
3393	, paranasal sinus and nasal cavity malignant neoplasm
3394	, food poisoning
3395	, bacterial diarrhoea
3396	, pallor
3397	, laryngeal atrophy
3398	, benign familial pemphigus
3399	, cystitis escherichia
3400	, tubal ligation
3401	, chalazion
3402	, epididymal neoplasm
3403	, phlebolith
3404	, laryngectomy
3405	, fear
3406	, electric shock
3407	, double hit lymphoma
3408	, frenulum breve
3409	, prostatic cyst
3410	, intentional self-injury
3411	, choroidal detachment
3412	, tooth extraction
3413	, brenner tumour
3414	, inappropriate prescribing
3415	, chemical peel of skin
3416	, groin abscess
3417	, dyspepsia
3418	, choledochal cyst
3419	, married
3420	, cell-mediated immune deficiency
3421	, median nerve injury
3422	, oophoritis
3423	, varicocele repair
3424	, pressure of speech
3425	, polymer fume fever
3426	, urine phosphorus
3427	, shift work disorder
3428	, heterosexuality
3429	, sigmoiditis
3430	, ovarian dysgerminoma stage i
3431	, abdominal wound dehiscence
3432	, skin test negative
3433	, eyelid erosion
3434	, x-ray limb
3435	, vaginitis viral
3436	, withdrawal arrhythmia
3437	, puberty
3438	, campbell de morgan spots
3439	, postural tremor
3440	, senile psychosis
3441	, device telemetry issue
3442	, colposuspension
3443	, accessory kidney
3444	, dehiscence
3445	, bronchospasm paradoxical
3446	, viral load
3447	, biopsy oesophagus
3448	, dry throat
3449	, atrophy of globe
3450	, uveal effusion syndrome
3451	, haemosiderosis
3452	, enteroclysis
3453	, sle arthritis
3454	,  xi
3455	, csf test
3456	, gastritis
3457	, sensory ganglionitis
3458	, jugular vein occlusion
3459	, bronchoscopy
3460	, explorative laparotomy
3461	, faecaluria
3462	, axillary mass
3463	, kidney palpable
3464	, eyelash injury
3465	, high fat diet
3466	, testicular mass
3467	, jaw fistula
3468	, otocephaly
3469	, reperfusion injury
3470	, vocal cord atrophy
3471	, idiopathic pulmonary fibrosis
3472	, dust allergy
3473	, tendon rupture
3474	, social fear
3475	, prostatic polyp
3476	, cardiac myxoma
3477	, exercise adequate
3478	, haemodilution
3479	, exposure via inhalation
3480	, obsessive-compulsive symptom
3481	, mycoplasmal postpartum fever
3482	, paradoxical pressor response
3483	, sudden infant death syndrome
3484	, calcanectomy
3485	, pruritus
3486	, sexual inhibition
3487	, scatolia
3488	, sadism
3489	, malignant blue naevus
3490	, antibiotic level
3491	, lipofibroma
3492	, proctalgia
3493	, vulvovaginitis
3494	, eye allergy
3495	, cutis laxa
3496	, freezing phenomenon
3497	, 5q minus syndrome
3498	, culdoplasty
3499	, body tinea
3500	, naevoid melanoma
3501	,  gustatory
3502	, porphyria
3503	, hypervigilance
3504	, eyelid folliculitis
3505	, human seminal plasma hypersensitivity
3506	, visual impairment
3507	, pseudo lymphoma, pseudolymphoma
3508	, on and off phenomenon, up and down phenomenon
3509	, no adverse event, adverse event
3510	, left-to-right cardiac shunt, right-to-left cardiac shunt
3511	,  with delirium, delirium
3512	, ataxia,  ataxia
3513	,  iii,  ii
3514	, human herpesvirus 7 infection, human herpesvirus 6 infection, human herpesvirus 8 infection
3515	, type 2 lepra reaction, type 1 lepra reaction
3516	, cd4 lymphocytes, cd8 lymphocytes
3517	, segmented hyalinising vasculitis, segmented hyalinizing vasculitis
3518	, y-linked chromosomal disorder, x-linked chromosomal disorder
3519	, glycogen storage disease type i, glycogen storage disease type v, glycogen storage disease type ii, glycogen storage disease type iv, glycogen storage disease type vii, glycogen storage disease type viii
3520	, extra-osseous ewing's sarcoma, extra-osseous ewing^s sarcoma
3521	, detached descemet^s membrane, detached descemet's membrane
3522	, extramammary paget's disease, extramammary paget^s disease
3523	, insulin-requiring type 2 diabetes mellitus, insulin-requiring type ii diabetes mellitus
3524	, dementia alzheimer^s type, dementia of the alzheimer^s type, dementia of the alzheimer's type, dementia alzheimer's type
3525	, oestrogenic effect, estrogenic effect
3526	, diverticulitis meckel^s, diverticulitis meckel's
3527	, n-ras gene mutation, k-ras gene mutation
3528	, vth nerve injury, vith nerve injury
3529	, 17-hydroxyprogesterone decreased, 17-hydroxyprogesterone increased
3530	, hypoglycaemic unconsciousness, hyperglycaemic unconsciousness
3531	, oesophageal mass, oesophageal spasm
3532	, nasal abscess, anal abscess
3533	, blood beta-d-glucan decreased, blood beta-d-glucan increased
3534	, frequent bowel movements, infrequent bowel movements
3535	, n-telopeptide, c-telopeptide
3536	, latent tetany, tetany
3537	, third trimester pregnancy, first trimester pregnancy
3538	, paronychia, hypocapnia
3539	, aortic bruit, carotid bruit
3540	, uvulectomy, vulvectomy
3541	, body mass index increased, body mass index decreased
3542	, epistaxis, asterixis
3543	, infertility male, infertility female
3544	, diabetes mellitus non-insulin-dependent, diabetes mellitus insulin-dependent
3545	, monoclonal b-cell lymphocytosis, polyclonal b-cell lymphocytosis
3546	, extragonadal primary germ cell tumour mixed, extragonadal primary germ cell tumour
3547	, mature b-cell type acute leukaemia, b-cell type acute leukaemia, t-cell type acute leukaemia
3548	, penile oedema, nipple oedema
3549	, ascariasis, acariasis
3550	, bladder mass, bladder spasm
3551	, device damage, device lead damage
3552	, phonophobia, photophobia
3553	, smear cervix normal, smear cervix abnormal
3554	, base excess, eye abscess
3555	, isosporiasis, psoriasis
3556	, bronchoalveolar lavage abnormal, bronchoalveolar lavage
3557	, oral papule, aural polyp
3558	, drug abuse, drug abuser
3559	, cerebral ataxia, cerebellar ataxia
3560	, meningitis fungal, immune agglutinins
3561	, silicosis, scoliosis
3562	, long-chain acyl-coenzyme a dehydrogenase deficiency, medium-chain acyl-coenzyme a dehydrogenase deficiency, medium-chain acetyl-coenzyme a dehydrogenase deficiency
3563	, peau d'orange, peau d^orange
3564	, base excess increased, base excess decreased
3565	, hypotelorism of orbit, hypertelorism of orbit
3566	, anoplasty,  nasal type
3567	, gonorrhoea, logorrhoea
3568	, hypodontia, autophony, hypotonia
3569	, astrocytoma, mastocytoma
3570	, urethroscopy, ureteroscopy
3571	, haematoma, hamartoma
3572	, vulvitis, uvulitis
3573	, hyperphagia, hyperpathia, apitherapy
3574	, enthesopathy, enthesophyte
3575	, macular scar, rash macular
3576	, meningeomas surgery, meningioma surgery
3577	, metastasis, asteatosis
3578	, ostectomy, osteotomy
3579	, venoocclusive disease, venoocclusive liver disease
3580	, vitamin k, vitamin a, vitamin d
3581	, impingement syndrome, knee impingement syndrome
3582	, choluria, chyluria
3583	, anal ulcer, nasal ulcer
3584	, borrelia burgdorferi serology positive, borrelia burgdorferi serology negative
3585	, hiv wasting syndrome, vanishing twin syndrome
3586	, photopsia, apoptosis
3587	, coma acidotic, diabetic coma
3588	, intracardiac mass, intracranial mass
3589	, tooth dislocation, tooth discolouration
3590	, henoch-schonlein purpura nephritis, henoch-schonlein purpura
3591	, funisitis, sinusitis
3592	, madarosis, amaurosis
3593	, hepatitis non-a non-b non-c, hepatitis non-a non-b
3594	, micromastia, macrosomia, microsomia, microstomia
3595	, urosepsis, pertussis
3596	, colitis ischaemic, chemical cystitis
3597	, death of parent, apparent death
3598	, scotoma, osteoma
3599	, hernia diaphragmatic repair, diaphragmatic hernia
3600	, oral papilloma, papilloma
3601	, difficulty inserting drug implant, difficulty removing drug implant
3602	, myomectomy, myectomy
3603	, reversal of opiate activity, laxative supportive care
3604	, exostosis, osteosis, enostosis, stenosis
3605	, schistocytosis, histiocytosis
3606	, spondylolysis, spondylosis
3607	, trisomy 8, trisomy 9, trisomy 15, trisomy 17, trisomy 18, trisomy 14, trisomy 13, trisomy 22, trisomy 21, trisomy 11
3608	, cytology abnormal, cytology normal
3609	, herpangina, hernia pain
3610	, dysgraphia, dysphasia, dysphagia, dysplasia, paralysis
3611	, ureteritis, urethritis
3612	, drooling, flooding
3613	, abscess neck, bone abscess
3614	, bone marrow oedema syndrome, bone marrow oedema
3615	, breast engorgement, breast enlargement
3616	, frontal lobe epilepsy, temporal lobe epilepsy
3617	, oral cavity fistula, vascular fragility
3618	, muscle mass, muscle spasms
3619	, metastases to pharynx, metastases to larynx
3620	, photokeratitis, osteoarthritis
3621	, pyoderma, pyometra
3622	, wolff-parkinson-white syndrome congenital, wolff-parkinson-white syndrome
3623	, diabetic ketoacidotic hyperglycaemic coma, diabetic hyperglycaemic coma
3624	, vaginal fistula, fungal balanitis
3625	, menarche, home care
3626	, vaginal haematoma, ovarian haematoma
3627	, quadrantanopia, quadranopia
3628	, disease progression, hiv disease progression
3629	, basilar migraine, biliary drainage
3630	, toxic shock syndrome staphylococcal, toxic shock syndrome streptococcal
3631	, epiphysiodesis, epiphysiolysis
3632	, uncircumcised, circumcised
3633	, carbohydrate antigen 125, carbohydrate antigen 15-3, carbohydrate antigen 19-9, carbohydrate antigen 27.29 increased, carbohydrate antigen 125 increased, carbohydrate antigen 15-3 increased, carbohydrate antigen 19-9 increased
3634	, device ineffective, device defective
3635	, peridiverticulitis, diverticulitis
3636	, autoimmune lung disease, autoimmune demyelinating disease
3637	, haemophilia a with anti factor viii, acquired haemophilia with anti fviii
3638	, oxygen supplementation, enzyme supplementation
3639	, pulse waveform, femoral pulse
3640	, septic phlebitis, phlebitis
3641	, conjunctival bleb, conjunctival ulcer
3642	, salmonella bacteraemia, anaemia megaloblastic
3643	, cervical leukoplakia, vocal cord leukoplakia
3644	, laryngitis viral, viral pharyngitis
3645	, laryngeal injury, pharyngeal injury
3646	, wrong technique in device usage process, wrong technique in product usage process, wrong technique in drug usage process
