	sideefects
3839	, vitello-intestinal duct remnant
3840	, pleura carcinoma
3841	, alopecia areata
3842	, alcoholic ketoacidosis
3843	, dihydropyrimidine dehydrogenase deficiency
3844	, urticaria aquagenic
3845	, homicide
3846	, oropharyngeal dysplasia
3847	, obesity surgery
3848	, eye swelling
3849	, vulval haemorrhage
3850	, cross infection
3851	, head titubation
3852	, venipuncture
3853	, joint stiffness
3854	, familial hypertriglyceridaemia
3855	, muscle contracture
3856	, vaginitis chlamydial
3857	, interleukin level
3858	, exposure to extreme temperature
3859	, abdominal injury
3860	, lead dislodgement
3861	, peripheral nerve injury
3862	, suprapubic pain
3863	, unhealthy diet
3864	, pharynx discomfort
3865	, bradycardia
3866	, thrombasthenia
3867	, infant
3868	, diaphragm muscle weakness
3869	, chest x-ray
3870	, cardiac failure high output
3871	, situs ambiguous
3872	, blindness day
3873	, delayed recovery from anaesthesia
3874	, tooth malformation
3875	, 2'
3876	, chondrocalcinosis
3877	, double stranded dna antibody positive
3878	, sinuplasty
3879	, 2^
3880	, tendon laxity
3881	, c3 glomerulopathy
3882	, incoherent
3883	, hydrophobia
3884	, laryngeal ventricle prolapse
3885	, vaginal leukoplakia
3886	, haemangioma
3887	, stillbirth
3888	, trabeculectomy
3889	, exposure via father
3890	, hermaphroditism
3891	, neutrophil count
3892	, biopsy thyroid gland
3893	, failed forceps delivery
3894	, lumbar puncture abnormal
3895	, duodenostomy
3896	, water pollution
3897	, abdominal pain upper
3898	, axillary pain
3899	, hyperuricosuria
3900	, homicidal ideation
3901	, alveolitis
3902	, pyelogram retrograde abnormal
3903	, sudden death
3904	, biopsy chorionic villous abnormal
3905	, drug therapy changed
3906	, skin toxicity
3907	, cardiac steatosis
3908	, plasma cell myeloma
3909	, limbal swelling
3910	, wrong device used
3911	, ichthyosis acquired
3912	, nephroangiosclerosis
3913	, slow response to stimuli
3914	, slipped femoral epiphysis
3915	, acid-base balance disorder mixed
3916	, biopsy bladder
3917	, laryngoscopy
3918	, good syndrome
3919	, idiopathic urticaria
3920	, tooth abscess
3921	, apnoea
3922	, tendonitis
3923	, spinal rod removal
3924	, multiple drug therapy
3925	, xerophthalmia
3926	, voyeurism
3927	, eye prosthesis user
3928	, boutonneuse fever
3929	, oliguria
3930	, 21-hydroxylase deficiency
3931	, hypnagogic hallucination
3932	, cervix adenomatous polyp
3933	, nasal polyps
3934	, hypochondroplasia
3935	, rash erythematous
3936	, meibomian gland discharge
3937	, diabetes mellitus
3938	, staphylococcal osteomyelitis
3939	, murder
3940	, hamartoma vascular
3941	, thrombosis corpora cavernosa
3942	, anti-muscle specific kinase antibody positive
3943	, calciphylaxis
3944	, platelet-derived growth factor receptor overexpression
3945	, herpes zoster multi-dermatomal
3946	, haemorrhagic urticaria
3947	, ototoxicity
3948	, subarachnoid haematoma
3949	, ileus
3950	, paranasal sinus haematoma
3951	, eye oedema
3952	, blood magnesium
3953	, cow pox
3954	, cytolytic hepatitis
3955	, papillophlebitis
3956	, venous stent insertion
3957	, product prescribing issue
3958	, left ventricular heave
3959	, salivary gland atrophy
3960	, wound treatment
3961	, berylliosis
3962	, dissociative fugue
3963	, finger deformity
3964	, phonological disorder
3965	, self-induced vomiting
3966	, allergy test negative
3967	, oligoasthenoteratozoospermia
3968	, therapy non-responder
3969	, biliary colic
3970	, apoptotic colonopathy
3971	, modified radical mastectomy
3972	, fractured skull depressed
3973	, pupillary reflex impaired
3974	, prothrombin level
3975	, theft
3976	, pulmonary echinococciasis
3977	, anal pap smear abnormal
3978	, rash vesicular
3979	, warm type haemolytic anaemia
3980	, cardiogenic shock
3981	, decreased immune responsiveness
3982	, wrist surgery
3983	, b-cell aplasia
3984	, thelitis
3985	, apheresis
3986	, hypoaesthesia eye
3987	, biopsy pharynx
3988	, synkinesis
3989	, barium impaction
3990	, tobacco withdrawal symptoms
3991	, extra-axial haemorrhage
3992	, patellectomy
3993	, myopathy
3994	, necrobiosis lipoidica diabeticorum
3995	, placental polyp
3996	, hair dye user
3997	, mucinous adenocarcinoma of appendix
3998	, klebsiella sepsis
3999	, paratracheal lymphadenopathy
4000	, unevaluable investigation
4001	, asthma
4002	, unintended pregnancy
4003	, uterine atony
4004	, dysarthria
4005	, eyelid injury
4006	, ocular surface disease
4007	, oestrogen therapy
4008	, tourniquet application
4009	, feeding problem in child
4010	, venous injury
4011	, thrombolysis
4012	, ectrodactyly
4013	, expired device used
4014	, self-injurious ideation
4015	, brain teratoma
4016	, arterectomy with graft replacement
4017	, withdrawal bleeding irregular
4018	, blood glucose fluctuation
4019	, subcutaneous emphysema
4020	, threatened labour
4021	, pituitary tumour removal
4022	, agonal rhythm
4023	, parathyroid cyst
4024	, affect lability
4025	, pseudoneurologic symptom
4026	, lupus nephritis
4027	, milia
4028	, mid-life crisis
4029	, chest wall tumour
4030	, premature menarche
4031	, colour vision tests abnormal red-green
4032	, papillary tumour of renal pelvis
4033	, mouth cyst excision
4034	, chest wall abscess
4035	, hydrocele
4036	, eczema
4037	, hippus
4038	, fascia release
4039	, joint abscess
4040	, sinus arrhythmia
4041	, appendicolith
4042	, migraine
4043	, use of accessory respiratory muscles
4044	, rectal cramps
4045	, solid pseudopapillary tumour of the pancreas
4046	, depressed mood
4047	, inflammatory myofibroblastic tumour
4048	, fever neonatal
4049	, biliary cirrhosis primary
4050	, brachytherapy to vagina
4051	, myoclonic epilepsy
4052	, pelvic floor muscle weakness
4053	, nerve root injury
4054	, compulsive sexual behaviour
4055	, annuloplasty
4056	, lupoid hepatic cirrhosis
4057	, central venous catheter removal
4058	, kleptomania
4059	, sclerodactylia
4060	, polycystic liver disease
4061	, vulvovaginitis gonococcal
4062	, circumcision
4063	, stitch abscess
4064	, uterine polypectomy
4065	, lymphocytic oesophagitis
4066	, infantile back arching
4067	, feeding tube user
4068	, chronotropic incompetence
4069	, neuroborreliosis
4070	, eosinopenia
4071	, intestinal scarring
4072	, pleurisy viral
4073	, hyperfibrinolysis
4074	, ph semen decreased
4075	, rectal spasm
4076	, breast fibrosis
4077	, acquired thalassaemia
4078	, dumping syndrome
4079	, cerebral small vessel ischaemic disease
4080	, sicca syndrome
4081	, inability to afford medication
4082	, cardiac telemetry
4083	, rectal ulcer
4084	, bronchial wall thickening
4085	, exeresis
4086	, palatal oedema
4087	, iris bombe
4088	, weight fluctuation
4089	, foramen magnum syndrome
4090	, throat irritation
4091	, drug level
4092	, saliva analysis abnormal
4093	, myotonia
4094	, candidiasis
4095	, lung cyst
4096	, herpes ophthalmic
4097	, congenital chylothorax
4098	, intracranial lipoma
4099	, maculopathy
4100	, aquagenic wrinkling of palms
4101	, growth failure
4102	, geotrichum infection
4103	, toxocariasis
4104	, coma uraemic
4105	, chemical burn
4106	, clumsy child syndrome
4107	, adnexa uteri mass
4108	, buttock crushing
4109	, loose body in joint
4110	, apparent life threatening event
4111	, autopsy
4112	, dysprosody
4113	, global amnesia
4114	, renal tubular atrophy
4115	, non-renal cell carcinoma of kidney
4116	, bone contusion
4117	, pyoderma streptococcal
4118	, otitis media fungal
4119	, bone marrow donation
4120	, bronchial lesion excision
4121	, bullous impetigo
4122	, nasal cyst
4123	, skull x-ray abnormal
4124	, mesenteric fibrosis
4125	, false labour
4126	, tertiary syphilis
4127	, pseudosarcoma
4128	, fungal paronychia
4129	, reduced bladder capacity
4130	, product odour abnormal
4131	, suicide attempt
4132	, abscess jaw
4133	, irregular breathing
4134	, encephalocele
4135	, vascular graft complication
4136	, peripartum cardiomyopathy
4137	, hiatus hernia
4138	, underweight
4139	, growing pains
4140	, cerebrohepatorenal syndrome
4141	, product availability issue
4142	, lumbar puncture
4143	, rippling muscle disease
4144	, skin fragility
4145	, scar pain
4146	, lupus miliaris disseminatus faciei
4147	, hemiasomatognosia
4148	, hoarseness
4149	, hypophysectomy
4150	, lymph node fibrosis
4151	, traumatic lung injury
4152	, defiant behaviour
4153	, change of bowel habit
4154	, cerebral cyst
4155	, mammoplasty
4156	, nervousness
4157	, distichiasis
4158	, reinfusion
4159	, arthrolysis
4160	, vulvovaginal inflammation
4161	, halitosis
4162	, cat scratch disease
4163	, nasal valve collapse
4164	, sulphaemoglobinaemia
4165	, product primary packaging issue
4166	, dependence on oxygen therapy
4167	, skin laxity
4168	, eschar
4169	, physical fitness training
4170	, shock
4171	, mountain sickness acute
4172	, laryngeal papilloma
4173	, haemorrhoid infection
4174	, 17 ketosteroids urine abnormal
4175	, injury to brachial plexus due to birth trauma
4176	, rash psoriaform
4177	, corectopia
4178	, temperature regulation disorder
4179	, asymptomatic bacteriuria
4180	, dietary supplement prescribing error
4181	, dermatitis exfoliative
4182	, metastatic pain
4183	, distractibility
4184	, antiphospholipid syndrome
4185	, device use error
4186	, foreign body reaction
4187	, tubo-ovarian abscess
4188	, bruxism
4189	, vascular pseudoaneurysm thrombosis
4190	, uterine cyst
4191	, fear of needles
4192	, tremor
4193	, pigmented naevus
4194	, bilirubin excretion disorder
4195	, colon injury
4196	, shigella sepsis
4197	, inhibin b
4198	, dengue fever
4199	, face oedema
4200	, normal pregnancy
4201	, elastosis perforans
4202	, hilar lymphadenopathy
4203	, appendiceal mucocoele
4204	, lymphocyte percentage
4205	, ross syndrome
4206	, unresponsive to verbal stimuli
4207	, benign familial haematuria
4208	, pituitary tumour
4209	, adactyly
4210	, goniotomy
4211	, variant creutzfeldt-jakob disease
4212	, vascular access site haematoma
4213	, anion gap
4214	, whole body scan
4215	, crystal arthropathy
4216	, hepatocellular foamy cell syndrome
4217	, amygdalohippocampectomy
4218	, fungus csf test positive
4219	, pain prophylaxis
4220	, lipoprotein (a)
4221	, wound complication
4222	, absent bowel movement
4223	, allergy to fermented products
4224	, computer vision syndrome
4225	, pathological fracture
4226	, tick-borne fever
4227	, bundle branch block bilateral
4228	, presbyacusis
4229	, blood insulin
4230	, monoplegia
4231	, vaginal fistula repair
4232	, joint dislocation pathological
4233	, neck surgery
4234	, pyruvate kinase deficiency anaemia
4235	, impaired driving ability
4236	, osteoarthropathy
4237	, subdiaphragmatic abscess
4238	, hand-foot-and-mouth disease
4239	, cycloplegia
4240	, presbyopia
4241	, placental dysplasia
4242	, carbuncle
4243	, drug use disorder
4244	, chikungunya virus infection
4245	, oesophageal papilloma
4246	, multiple myeloma
4247	, monocytosis
4248	, oesophageal polyp
4249	, uvula aplasia
4250	, grimacing
4251	, cardiac disorder
4252	, phantom shocks
4253	, fixed drug eruption
4254	, tunnel vision
4255	, primigravida
4256	, corneal defect
4257	, lung hernia
4258	, sinoatrial block
4259	, natural killer-cell leukaemia
4260	, pleural thickening
4261	, shoplifting
4262	, poriomania
4263	, pneumonia anthrax
4264	, status asthmaticus
4265	, pre-engraftment immune reaction
4266	, chloracne
4267	, skin oedema
4268	, thyroid cancer recurrent
4269	, gouty tophus
4270	, intertrigo
4271	, leukaemic lymphoma
4272	, pregnancy of partner
4273	, sticky skin
4274	, dizziness postural
4275	, kidney anastomosis
4276	, primary myelofibrosis
4277	, shoulder deformity
4278	, red blood cell microcytes
4279	, pleurisy
4280	, pseudopolyp
4281	, vulvovaginal injury
4282	, herpes virus test
4283	, sirenomelia
4284	, fungal sepsis
4285	, airway burns
4286	, pump reservoir issue
4287	, nephrostomy
4288	, flushing
4289	, tracheal mass
4290	, seminoma
4291	, bone densitometry
4292	, drug half-life increased
4293	, grunting
4294	, schistosomiasis liver
4295	, fungus stool identified
4296	, psychological abuse
4297	, acute kidney injury
4298	, deposit eye
4299	, acrochordon excision
4300	, cervical polyp
4301	, foot crushing
4302	, fatigue
4303	, high foetal head
4304	, keratitis-ichthyosis-deafness syndrome
4305	, eye contusion
4306	, tendon sheath incision
4307	, aspergillus test
4308	, hyperdynamic precordium
4309	, external hydrocephalus
4310	, spermatorrhoea
4311	, electrocardiogram poor r-wave progression
4312	, resection of rectum
4313	, specific gravity body fluid abnormal
4314	, gastrointestinal polyp
4315	, bronchotomy
4316	, neutrophil hypersegmented morphology present
4317	, chondrosarcoma
4318	, pocket erosion
4319	, pitted keratolysis
4320	, lymphangiosis carcinomatosa
4321	, axial spondyloarthritis
4322	, aortic surgery
4323	, transfusion-associated dyspnoea
4324	, post-tussive vomiting
4325	, progesterone abnormal
4326	, malocclusion
4327	, dementia
4328	, chest wall cyst
4329	, passive smoking
4330	, myofascial spasm
4331	, porphyria non-acute
4332	, lupus-like syndrome
4333	, caput medusae
4334	, plaque shift
4335	, oesophageal ph
4336	, verbally abused
4337	, cerebral toxoplasmosis
4338	, hypermethioninaemia
4339	, meteoropathy
4340	, device allergy
4341	, yellow fever
4342	, vascular headache
4343	, dental cleaning
4344	, elective surgery
4345	, thrombocytosis
4346	, gastritis herpes
4347	, astigmatism
4348	, double stranded dna antibody
4349	, convulsions local
4350	, skeletal traction
4351	, histoplasmosis disseminated
4352	, foreign body in reproductive tract
4353	, ovarian sertoli-leydig cell tumour
4354	, eosinophilic pustulosis
4355	, salpingo-oophoritis
4356	, basal ganglia infarction
4357	, lymphomatoid papulosis
4358	, drug ineffective
4359	, alcohol rehabilitation
4360	, dolichocolon
4361	, angioedema
4362	, meconium abnormal
4363	, light chain disease
4364	, turbinoplasty
4365	, stoma site rash
4366	, neck lift
4367	, lipaemia retinalis
4368	, eye pain
4369	, prodromal alzheimer^s disease
4370	, eyelid thickening
4371	, progressive external ophthalmoplegia
4372	, akathisia
4373	, extrapyramidal disorder
4374	, medical diet
4375	, cardiopulmonary failure
4376	, band neutrophil count
4377	, purpura neonatal
4378	, bone marrow toxicity
4379	, colonic pseudo-obstruction
4380	, delinquency
4381	, sexual relationship change
4382	, organ preservation
4383	, delusion of reference
4384	, thought blocking
4385	, erythema dyschromicum perstans
4386	, grey turner^s sign
4387	, primary familial hypomagnesaemia
4388	, palmoplantar keratoderma
4389	, alopecia totalis
4390	, bulbar palsy
4391	, hookworm infection
4392	, asphyxia
4393	, fibroblast growth factor 23 increased
4394	, genitourinary operation
4395	, soft tissue sarcoma
4396	, gallbladder cholesterolosis
4397	, transfusion
4398	, laryngeal rheumatoid arthritis
4399	, tongue dry
4400	, tachycardia paroxysmal
4401	, hypotension
4402	, wrong product stored
4403	, skull fractured base
4404	, aerophagia
4405	, cervix cautery
4406	, visceral leishmaniasis
4407	, thrombin time
4408	, dust inhalation pneumopathy
4409	, oculofacial paralysis
4410	, unexpected therapeutic drug effect
4411	, assisted delivery
4412	, idiosyncratic alcohol intoxication
4413	, foetal acidosis
4414	, stag horn calculus
4415	, abortion threatened
4416	, localised oedema
4417	, duchenne muscular dystrophy
4418	, metamorphopsia
4419	, fluid imbalance
4420	, fibrin
4421	, sunburn
4422	, polypoidal choroidal vasculopathy
4423	, shrinking lung syndrome
4424	, multigravida
4425	, free fatty acids abnormal
4426	, cystostomy
4427	, ophthalmologic treatment
4428	, tooth socket haemorrhage
4429	, hymenolepiasis
4430	, ruptured ectopic pregnancy
4431	, rectourethral fistula
4432	, ventricular wall thickening
4433	, renal vessel disorder
4434	, allergy to surgical sutures
