	sideefects
3805	, dust inhalation pneumopathy
3806	, oculofacial paralysis
3807	, unexpected therapeutic drug effect
3808	, assisted delivery
3809	, idiosyncratic alcohol intoxication
3810	, foetal acidosis
3811	, stag horn calculus
3812	, localised oedema
3813	, duchenne muscular dystrophy
3814	, fluid imbalance
3815	, fibrin
3816	, sunburn
3817	, polypoidal choroidal vasculopathy
3818	, shrinking lung syndrome
3819	, cystostomy
3820	, ophthalmologic treatment
3821	, tooth socket haemorrhage
3822	, hymenolepiasis
3823	, ruptured ectopic pregnancy
3824	, renal vessel disorder
3825	, allergy to surgical sutures
3826	, early retirement
3827	, cervix enlargement
3828	, hypoacusis
3829	, breath alcohol test
3830	, breast cyst
3831	, biopsy testes
3832	, respiratory muscle weakness
3833	, schizencephaly
3834	, cholesterolosis bulbi
3835	, thymic cyst
3836	, cafe au lait spots
3837	, visual snow syndrome
3838	, hypoxic-ischaemic encephalopathy
3839	, serum sickness
3840	, abdominal wall wound
3841	, haematochezia
3842	, hepatic displacement
3843	, sweat test
3844	, colporrhaphy
3845	, csf test abnormal
3846	, onychorrhexis
3847	, biliary dyspepsia
3848	, atrophic glossitis
3849	, conjunctival hyperaemia
3850	, cervicitis cystic
3851	, skin abrasion
3852	, scan thyroid gland
3853	, drug therapy
3854	, atrial bigeminy
3855	, graft loss
3856	, urticaria vibratory
3857	, epiphyses delayed fusion
3858	, acne fulminans
3859	, primary amyloidosis
3860	, metastases to the respiratory system
3861	, epulis
3862	, gouty arthritis
3863	, pulmonary oedema neonatal
3864	, bladder repair
3865	, il-2 receptor assay
3866	, spinal shock
3867	, migraine prophylaxis
3868	, recurring skin boils
3869	, vaccine breakthrough infection
3870	, hemianopia
3871	, odontogenic cyst
3872	, plague
3873	, medication dilution
3874	, neurosensory hypoacusis
3875	, muscle abscess
3876	, methylmalonic aciduria
3877	, accessory spleen
3878	, osmolar gap
3879	, lactate pyruvate ratio abnormal
3880	, tear break up time decreased
3881	, marburg disease
3882	, muscle release
3883	, babinski reflex test
3884	, knee meniscectomy
3885	, acute phosphate nephropathy
3886	, thalassaemia sickle cell
3887	, bisalbuminaemia
3888	, barrel chest
3889	, autism
3890	, dopa-responsive dystonia
3891	, magnesium deficiency
3892	, meningioma benign
3893	, cervical cyst
3894	, muscle neoplasm
3895	, haemochromatosis
3896	, fetishism
3897	, subretinal fluid
3898	, drug withdrawal headache
3899	, vulvovaginal candidiasis
3900	, mycoplasma serology
3901	, biopsy ovary
3902	, foetal tobacco exposure
3903	, lymphatic fistula
3904	, immunology test
3905	, vesical tenesmus
3906	, lung neoplasm surgery
3907	, macular vasospasm
3908	, small bowel angioedema
3909	, frostbite
3910	, life support
3911	, pharyngolaryngeal abscess
3912	, optic nerve injury
3913	, tongue exfoliation
3914	, head lag abnormal
3915	, facial hemiatrophy
3916	, angiofibroma
3917	, vaginal exfoliation
3918	, hyperammonaemic crisis
3919	, suture removal
3920	, urge incontinence
3921	, blood cyanide
3922	, synovial fluid crystal present
3923	, radial pulse
3924	, syndactyly
3925	, gravitational oedema
3926	, thirst decreased
3927	, extraskeletal ossification
3928	, clear cell sarcoma of soft tissue
3929	, jaundice
3930	, eczema weeping
3931	, leprosy
3932	, nephrogenic systemic fibrosis
3933	, mucosal dryness
3934	, cutaneous lymphoma
3935	, vitiligo
3936	, pelvic pouch procedure
3937	, snake bite
3938	, cystic fibrosis carrier
3939	, diabetic glaucoma
3940	, tongue blistering
3941	, appendicectomy
3942	, oesophageal intramural haematoma
3943	, alcoholic seizure
3944	, electromagnetic interference
3945	, atrophoderma of pasini and pierini
3946	, eye discharge
3947	, steatocystoma multiplex
3948	, mixed incontinence
3949	, tumour inflammation
3950	, monoclonal immunoglobulin present
3951	, stent placement
3952	, high density lipoprotein
3953	, diuretic effect
3954	, superior sagittal sinus thrombosis
3955	, glycolysis increased
3956	, dyshidrosis
3957	, tonsillitis
3958	, pulmonary aplasia
3959	, tenotomy
3960	, arthrotomy
3961	, failed trial of labour
3962	, spermatozoa progressive motility abnormal
3963	, eosinophilic oesophagitis
3964	, escherichia sepsis
3965	, sopor
3966	, macular ischaemia
3967	, oesophageal atony
3968	, chronic cheek biting
3969	, botulinum toxin injection
3970	, graft thrombosis
3971	, calcification metastatic
3972	, breakthrough pain
3973	, regressive behaviour
3974	, mastectomy
3975	, harlequin syndrome
3976	, skin papilloma
3977	, rheumatoid factor
3978	, hyperleukocytosis
3979	, lung injury
3980	, gastric cancer stage iv with metastases
3981	, pseudophakia
3982	, bone resorption test
3983	, haemosiderinuria
3984	, emphysematous bulla
3985	, pseudophaeochromocytoma
3986	, oesophageal oedema
3987	, renal disorder in pregnancy
3988	, loss of consciousness
3989	, diplacusis
3990	, victim of homicide
3991	, fasciectomy
3992	, embolia cutis medicamentosa
3993	, vagus nerve paralysis
3994	, completed suicide
3995	, poor quality sleep
3996	, thalamus haemorrhage
3997	, cystoscopy
3998	, precancerous cells present
3999	, flat chest
4000	, nodding of head
4001	, epididymal tenderness
4002	, pelvic congestion
4003	, beta-2 glycoprotein antibody positive
4004	, brachytherapy to liver
4005	, foetal cardiac disorder
4006	, colonic polyp
4007	, emphysema
4008	, mucous stools
4009	, cytoreductive surgery
4010	, vertebral lesion
4011	, annular pancreas
4012	, megakaryocytes abnormal
4013	, allergic cough
4014	, body temperature
4015	, 5q-syndrome
4016	, papuloerythroderma of ofuji
4017	, dental plaque
4018	, arthropod sting
4019	, fasciotomy
4020	, body dysmorphic disorder
4021	, smooth muscle cell neoplasm
4022	, jaw fracture
4023	, oesophageal cyst
4024	, peptic ulcer
4025	, medical device site haematoma
4026	, pelvic floor dyssynergia
4027	, analgesia
4028	, bezoar
4029	, anaemia
4030	, plasma expander transfusion
4031	, radiotherapy to head and neck
4032	, colitis
4033	, compulsive lip biting
4034	, twin pregnancy
4035	, rash neonatal
4036	, sinus pain
4037	, vascular parkinsonism
4038	, cyclothymic disorder
4039	, sertoli-cell-only syndrome
4040	, viral sinusitis
4041	, cardiac valve rupture
4042	, cystitis interstitial
4043	, deafness traumatic
4044	, skin graft scar
4045	, human immunodeficiency virus transmission
4046	, meibomian gland dysfunction
4047	, quality of life decreased
4048	, fractured coccyx
4049	, cardiac ablation
4050	, vitamin b complex deficiency
4051	, selenium deficiency
4052	, double heterozygous sickling disorders
4053	, pyrexia
4054	, systemic scleroderma
4055	, myasthenia gravis
4056	, death of relative
4057	, crush syndrome
4058	, hyperbaric oxygen therapy
4059	, restless legs syndrome
4060	, bone loss
4061	, accidental death
4062	, neologism
4063	, vestibular migraine
4064	, hostility
4065	, rib hypoplasia
4066	, urea cycle enzyme deficiency
4067	, gaze palsy
4068	, cataplexy
4069	, allergy to chemicals
4070	, amblyopia alcohol
4071	, packaging design issue
4072	, uraemia odour
4073	, leg crushing
4074	, pseudocroup
4075	, device inappropriate shock delivery
4076	, femur-fibula-ulna complex
4077	, rebound effect
4078	, angle closure glaucoma
4079	, cellulitis pasteurella
4080	, hand-arm vibration syndrome
4081	, kidney enlargement
4082	, allergic cystitis
4083	, inability to crawl
4084	, foetor hepaticus
4085	, vena cava filter removal
4086	, rickettsiosis
4087	, ependymitis
4088	, infective uveitis
4089	, heat cramps
4090	, cholelithiasis
4091	, pineal gland cyst
4092	, wound drainage
4093	, intubation
4094	, ex-tobacco user
4095	, sympathetic ophthalmia
4096	, neuropsychiatric symptoms
4097	, bereavement
4098	, bed bug infestation
4099	, nasal varices
4100	, encephalitis periaxialis diffusa
4101	, aspiration biopsy
4102	, drug trough level
4103	, blood culture
4104	, prophylaxis against graft versus host disease
4105	, ciliary body disorder
4106	, hypophagia
4107	, physical abuse
4108	, herpes zoster
4109	, gastrorrhaphy
4110	, myositis-like syndrome
4111	, blood oestrogen
4112	, parapsoriasis
4113	, typhoid fever
4114	, delayed menarche
4115	, circumstantiality
4116	, pleurectomy
4117	, urethral ulcer
4118	, limb mass
4119	, contrast media toxicity
4120	, wound haematoma
4121	, microsleep
4122	, basal ganglia stroke
4123	, wound
4124	, end-tidal co2 abnormal
4125	, phaeohyphomycosis
4126	, consciousness fluctuating
4127	, sitophobia
4128	, kidney fibrosis
4129	, visceral arterial ischaemia
4130	, si qiii tiii pattern
4131	, ovarian drilling
4132	, pharyngeal dyskinesia
4133	, myringitis
4134	, dyspareunia
4135	, flatback syndrome
4136	, vulval cellulitis
4137	, oily skin
4138	, panniculitis lobular
4139	, intestinal polyp
4140	, gas gangrene
4141	, glycogenic acanthosis
4142	, inadequate housing
4143	, metabolic surgery
4144	, speech sound disorder
4145	, valsalva maneuver
4146	, celibacy
4147	, self esteem inflated
4148	, fungal test
4149	, dizziness exertional
4150	, uvuloplasty
4151	, plantar fascial fibromatosis
4152	, rhinitis
4153	, renal colic
4154	,  command
4155	, fungal test negative
4156	, stereotypy
4157	, incontinence
4158	, fanconi syndrome
4159	, ash leaf macule
4160	, sticky platelet syndrome
4161	, rhythm idioventricular
4162	, lymphadenectomy
4163	, carotid body tumour
4164	, radiofrequency ablation of oesophagus
4165	, gallbladder enlargement
4166	, glioneuronal tumour
4167	, menopause
4168	, psoas sign
4169	, plastic surgery
4170	, coronary bypass thrombosis
4171	, muscle disorder
4172	, short-bowel syndrome
4173	, diffuse cutaneous mastocytosis
4174	, laryngeal cleft
4175	, nail picking
4176	, thyroid gland abscess
4177	, pseudoxanthoma elasticum
4178	, microembolism
4179	, anorexia
4180	, blood copper abnormal
4181	,  insomnia type
4182	, sneezing
4183	, janus kinase 2 mutation
4184	, poverty of thought content
4185	, infantile spitting up
4186	, velo-cardio-facial syndrome
4187	, fatty acid deficiency
4188	, renal pain
4189	, device priming
4190	, situs inversus
4191	, acromegaly
4192	, porocarcinoma
4193	, elder abuse
4194	, paranasal sinus haemorrhage
4195	, postpartum uterine subinvolution
4196	, neoplasm of appendix
4197	, oculocerebrorenal syndrome
4198	, diphyllobothriasis
4199	, enzyme level abnormal
4200	, joint vibration
4201	, cerebral gas embolism
4202	, transfusion microchimerism
4203	, trigonitis
4204	, diaphragmatic disorder
4205	, sexually active
4206	, vitreous haematoma
4207	, gastrostomy
4208	, plethysmography
4209	, bursa removal
4210	, discharge
4211	, hydroxyprolinuria
4212	, cellulitis
4213	, asymptomatic viral hepatitis
4214	, primary insulin like growth factor-1 deficiency
4215	, comedone
4216	, trace element deficiency
4217	, acute post asthmatic amyotrophy
4218	, progressive massive fibrosis
4219	, rash maculo-papular
4220	, bone scan
4221	, lack of satiety
4222	, phantom pain
4223	, cerebral dysgenesis
4224	, ingrowing nail
4225	, catheter site dermatitis
4226	, breath odour
4227	, nicotine dependence
4228	, vaginal mycosis
4229	, testicular cyst
4230	, autoscopy
4231	, scrotal gangrene
4232	, group b streptococcus neonatal sepsis
4233	, metastases to ovary
4234	, blepharochalasis
4235	, paragonimiasis
4236	, urostomy complication
4237	, floppy eyelid syndrome
4238	, haemorrhagic pneumonia
4239	, haptoglobin
4240	, acute sinusitis
4241	, barium enema
4242	, trench fever
4243	, dandruff
4244	, myocardial oedema
4245	, ear abrasion
4246	, product commingling
4247	, dandy-walker syndrome
4248	, soft tissue foreign body
4249	, kerion
4250	, word salad
4251	, colonic haematoma
4252	, caffeine allergy
4253	, chloasma
4254	, blepharorrhaphy
4255	, pemphigoid
4256	, umbilical granuloma
4257	, productive cough
4258	, venous pressure
4259	, roseola
4260	, sweat test abnormal
4261	, atrophic thyroiditis
4262	, hordeolum
4263	, carcinoid tumour of the stomach
4264	, kell blood group positive
4265	, embolism infective
4266	, hepatic echinococciasis
4267	, visual agnosia
4268	, polymorphic eruption of pregnancy
4269	, fibrosarcoma
4270	, immunoglobulins
4271	, adrenal gland injury
4272	, dermatitis herpetiformis
4273	, product quality issue
4274	, patient restraint
4275	, exposure to allergen
4276	, immune system disorder
4277	, chondrocalcinosis pyrophosphate
4278	, pancreas divisum
4279	, upper airway obstruction
4280	, cardiac failure chronic
4281	, eczema impetiginous
4282	, hydrothorax
4283	, subdural haematoma evacuation
4284	, gastric ulcer surgery
4285	, drug physiologic incompatibility
4286	, eyelid bleeding
4287	, cell-mediated cytotoxicity
4288	, sebaceous glands overactivity
4289	, exhibitionism
4290	, absorbable device issue
4291	, linear iga disease
4292	, trans-sexualism
4293	, cyanopsia
4294	, eyeglasses therapy
4295	, product dosage form confusion
4296	, disease risk factor
4297	, vocal cord nodule removal
4298	, plasma exchange
4299	, alexithymia
4300	, epiglottitis
4301	, sebaceous cyst excision
4302	, tetanus
4303	, glucagonoma
4304	, blood methaemoglobin present
4305	, corneal epithelium defect
4306	, kidney perforation
4307	, gingival pain
4308	, phosphorus metabolism disorder
4309	, myocardial ischaemia
4310	, bunion
4311	, drug eruption
4312	, drug therapeutic incompatibility
4313	, urinary calculus removal
4314	, imperforate hymen
4315	, off label use
4316	, hiccups
4317	, foetal megacystis
4318	, sensory level
4319	, drug level fluctuating
4320	, acantholysis
4321	, haemodynamic instability
4322	, coronary no-reflow phenomenon
4323	, ankle brachial index decreased
4324	, uveitic glaucoma
4325	, hangnail
4326	, glaucomatocyclitic crises
4327	, pelvic floor repair
4328	, pyelectasia
4329	, bereavement reaction
4330	, bisexuality
4331	, barium swallow
4332	, gastric volvulus
4333	, childhood
4334	, fractured ischium
4335	, lyme disease
4336	, haemodynamic rebound
4337	, crackles lung
4338	, graft dysfunction
4339	, infective aneurysm
4340	, anaphylactoid syndrome of pregnancy
4341	, feeling cold
4342	, metastases to testicle
4343	, rash morbilliform
4344	, palatal disorder
4345	, myalgia
4346	, stress at work
4347	, hypersplenism acquired
4348	, lip blister
4349	, achromotrichia acquired
4350	, retinal collateral vessels
4351	, salivary gland mass
4352	, tanning
4353	, transmission of drug via semen
4354	, leiomyosarcoma
4355	, hepatic enzyme
4356	, winged scapula
4357	, vertebral wedging
4358	, pseudosepsis
4359	, lymphocytotoxic antibody positive
4360	, pleurodesis
4361	, fracture
4362	, viral tonsillitis
4363	, atypical benign partial epilepsy
4364	, urinary bladder suspension
4365	, venous bruit
4366	, compulsive handwashing
4367	, cystic fibrosis lung
4368	, rhinophyma
4369	, uterine dehiscence
4370	, asphyxiating thoracic dystrophy
4371	, cluttering
4372	, melanosis
4373	, parent-child problem
4374	, bone cyst excision
4375	, typical aura without headache
4376	, diabetic eye disease
4377	, feeling drunk
4378	, skin wrinkling
4379	, pseudodementia
4380	, extragonadal primary seminoma (pure) stage i
4381	,  obstructive
4382	, crime
4383	, meningitis eosinophilic
4384	, allergy to synthetic fabric
4385	, tinnitus
4386	, secondary sequestrum
4387	, enlarged uvula
4388	, repetitive speech
4389	, mycobacterium avium complex immune restoration disease
4390	, episiotomy
4391	, hormone-dependent prostate cancer
4392	, jejunal fistula
4393	, mechanical acne
4394	, kidney angiomyolipoma
4395	, ductus arteriosus stenosis foetal
4396	, endoscopy large bowel
4397	, viral oesophagitis
4398	, periumbilical abscess
4399	, coronary vein stenosis
4400	, sensitivity of teeth
4401	, arthropathy
4402	, alcoholic psychosis
4403	, escherichia infection
4404	, malignant haemangiopericytoma metastatic
4405	, coma
4406	, heavy chain disease
4407	, drug dose omission
4408	, orbital myositis
4409	, soluble fibrin monomer complex increased
4410	, salivary gland cyst
4411	, cataract traumatic
4412	, tobacco user
4413	, systemic toxicity
4414	, pancreatic mass
4415	, neural tube defect
4416	, fear of falling
4417	, holt-oram syndrome
4418	, dermatitis bullous
4419	, mononeuropathy multiplex
