	sideefects
3469	, oral submucosal fibrosis
3470	, papillary muscle rupture
3471	, ugt1a1 gene polymorphism
3472	, tangentiality
3473	, chronic myeloid leukaemia
3474	, foetal anaemia
3475	, extradural abscess
3476	, erythema induratum
3477	, umbilical erythema
3478	, ehlers-danlos syndrome
3479	,  low grade
3480	, mucocutaneous candidiasis
3481	, gastrointestinal anthrax
3482	, adverse event following immunisation
3483	, urethral discharge
3484	, intra-abdominal haemorrhage
3485	, pruritus allergic
3486	, cell death
3487	, vagotomy
3488	, lipomatosis
3489	, near drowning
3490	, automatism
3491	, ill-defined disorder
3492	, hirsutism
3493	, mucocutaneous rash
3494	, bronchial polyp
3495	, uraemic myopathy
3496	, colon neoplasm
3497	, vestibulitis
3498	, colon adenoma
3499	, exercise lack of
3500	, flow cytometry
3501	, chest wall mass
3502	, cancer gene carrier
3503	, biopsy bone
3504	, asplenia
3505	, culture urine
3506	, pulmonary fistula
3507	, intensive care unit acquired weakness
3508	, fall
3509	, vector-borne transmission of infection
3510	, exanthem
3511	, self injurious behaviour
3512	, ileal stenosis
3513	, drug level changed
3514	, post procedural oedema
3515	, saccadic eye movement
3516	, blood ketone body
3517	, diapedesis
3518	, lip erythema
3519	, exanthema subitum
3520	, oculomotor study
3521	, endothelin
3522	, obsessive thoughts
3523	, camptodactyly acquired
3524	, malaria
3525	, fatty acid oxidation disorder
3526	, blood product transfusion dependent
3527	, immunochemotherapy
3528	, collodion baby
3529	, hiv viraemia
3530	, stupor
3531	, lip sloughing
3532	, ear deformity acquired
3533	, dysmorphophobia
3534	, fluid intake reduced
3535	, umbilical hernia
3536	, reflux nephropathy
3537	, hepatic hydrothorax
3538	, prostatic varices
3539	, food allergy
3540	,  unspecified type
3541	, tracheo-oesophageal puncture
3542	, overwork
3543	, tumour marker abnormal
3544	, hepatosplenic t-cell lymphoma
3545	, ex-alcoholic
3546	, device toxicity
3547	, hormone-secreting ovarian tumour
3548	, rash pruritic
3549	, basal ganglia haemorrhage
3550	, vulvovaginal pain
3551	, metastases to vagina
3552	, viral rash
3553	, thromboembolic stroke
3554	, hypereosinophilic syndrome
3555	, hepaticojejunostomy
3556	, phaeochromocytoma
3557	, pelvic kidney
3558	, vitello-intestinal duct remnant
3559	, pleura carcinoma
3560	, alopecia areata
3561	, alcoholic ketoacidosis
3562	, dihydropyrimidine dehydrogenase deficiency
3563	, urticaria aquagenic
3564	, homicide
3565	, oropharyngeal dysplasia
3566	, obesity surgery
3567	, eye swelling
3568	, vulval haemorrhage
3569	, head titubation
3570	, venipuncture
3571	, joint stiffness
3572	, muscle contracture
3573	, vaginitis chlamydial
3574	, interleukin level
3575	, exposure to extreme temperature
3576	, abdominal injury
3577	, lead dislodgement
3578	, peripheral nerve injury
3579	, suprapubic pain
3580	, unhealthy diet
3581	, pharynx discomfort
3582	, bradycardia
3583	, thrombasthenia
3584	, infant
3585	, diaphragm muscle weakness
3586	, chest x-ray
3587	, cardiac failure high output
3588	, situs ambiguous
3589	, blindness day
3590	, delayed recovery from anaesthesia
3591	, tooth malformation
3592	, 2'
3593	, chondrocalcinosis
3594	, double stranded dna antibody positive
3595	, sinuplasty
3596	, 2^
3597	, tendon laxity
3598	, c3 glomerulopathy
3599	, incoherent
3600	, hydrophobia
3601	, laryngeal ventricle prolapse
3602	, vaginal leukoplakia
3603	, haemangioma
3604	, stillbirth
3605	, trabeculectomy
3606	, exposure via father
3607	, hermaphroditism
3608	, biopsy thyroid gland
3609	, failed forceps delivery
3610	, lumbar puncture abnormal
3611	, duodenostomy
3612	, water pollution
3613	, abdominal pain upper
3614	, axillary pain
3615	, hyperuricosuria
3616	, homicidal ideation
3617	, alveolitis
3618	, pyelogram retrograde abnormal
3619	, sudden death
3620	, biopsy chorionic villous abnormal
3621	, drug therapy changed
3622	, skin toxicity
3623	, cardiac steatosis
3624	, plasma cell myeloma
3625	, limbal swelling
3626	, wrong device used
3627	, ichthyosis acquired
3628	, nephroangiosclerosis
3629	, slow response to stimuli
3630	, slipped femoral epiphysis
3631	, acid-base balance disorder mixed
3632	, biopsy bladder
3633	, laryngoscopy
3634	, good syndrome
3635	, idiopathic urticaria
3636	, tooth abscess
3637	, apnoea
3638	, tendonitis
3639	, spinal rod removal
3640	, multiple drug therapy
3641	, xerophthalmia
3642	, voyeurism
3643	, eye prosthesis user
3644	, boutonneuse fever
3645	, oliguria
3646	, 21-hydroxylase deficiency
3647	, hypnagogic hallucination
3648	, cervix adenomatous polyp
3649	, nasal polyps
3650	, hypochondroplasia
3651	, rash erythematous
3652	, meibomian gland discharge
3653	, diabetes mellitus
3654	, staphylococcal osteomyelitis
3655	, murder
3656	, hamartoma vascular
3657	, thrombosis corpora cavernosa
3658	, calciphylaxis
3659	, platelet-derived growth factor receptor overexpression
3660	, herpes zoster multi-dermatomal
3661	, haemorrhagic urticaria
3662	, ototoxicity
3663	, ileus
3664	, paranasal sinus haematoma
3665	, eye oedema
3666	, blood magnesium
3667	, cow pox
3668	, cytolytic hepatitis
3669	, papillophlebitis
3670	, venous stent insertion
3671	, product prescribing issue
3672	, left ventricular heave
3673	, salivary gland atrophy
3674	, wound treatment
3675	, berylliosis
3676	, dissociative fugue
3677	, finger deformity
3678	, phonological disorder
3679	, self-induced vomiting
3680	, allergy test negative
3681	, oligoasthenoteratozoospermia
3682	, therapy non-responder
3683	, biliary colic
3684	, apoptotic colonopathy
3685	, fractured skull depressed
3686	, pupillary reflex impaired
3687	, prothrombin level
3688	, theft
3689	, anal pap smear abnormal
3690	, rash vesicular
3691	, warm type haemolytic anaemia
3692	, cardiogenic shock
3693	, decreased immune responsiveness
3694	, wrist surgery
3695	, b-cell aplasia
3696	, thelitis
3697	, apheresis
3698	, hypoaesthesia eye
3699	, biopsy pharynx
3700	, synkinesis
3701	, barium impaction
3702	, tobacco withdrawal symptoms
3703	, extra-axial haemorrhage
3704	, myopathy
3705	, necrobiosis lipoidica diabeticorum
3706	, placental polyp
3707	, mucinous adenocarcinoma of appendix
3708	, klebsiella sepsis
3709	, paratracheal lymphadenopathy
3710	, unevaluable investigation
3711	, asthma
3712	, unintended pregnancy
3713	, uterine atony
3714	, dysarthria
3715	, eyelid injury
3716	, ocular surface disease
3717	, oestrogen therapy
3718	, tourniquet application
3719	, feeding problem in child
3720	, venous injury
3721	, thrombolysis
3722	, ectrodactyly
3723	, expired device used
3724	, self-injurious ideation
3725	, brain teratoma
3726	, arterectomy with graft replacement
3727	, withdrawal bleeding irregular
3728	, blood glucose fluctuation
3729	, subcutaneous emphysema
3730	, threatened labour
3731	, pituitary tumour removal
3732	, agonal rhythm
3733	, affect lability
3734	, pseudoneurologic symptom
3735	, milia
3736	, mid-life crisis
3737	, chest wall tumour
3738	, premature menarche
3739	, colour vision tests abnormal red-green
3740	, papillary tumour of renal pelvis
3741	, mouth cyst excision
3742	, chest wall abscess
3743	, hydrocele
3744	, eczema
3745	, hippus
3746	, fascia release
3747	, joint abscess
3748	, sinus arrhythmia
3749	, appendicolith
3750	, migraine
3751	, use of accessory respiratory muscles
3752	, rectal cramps
3753	, solid pseudopapillary tumour of the pancreas
3754	, depressed mood
3755	, inflammatory myofibroblastic tumour
3756	, fever neonatal
3757	, biliary cirrhosis primary
3758	, brachytherapy to vagina
3759	, myoclonic epilepsy
3760	, pelvic floor muscle weakness
3761	, nerve root injury
3762	, compulsive sexual behaviour
3763	, annuloplasty
3764	, lupoid hepatic cirrhosis
3765	, central venous catheter removal
3766	, kleptomania
3767	, sclerodactylia
3768	, polycystic liver disease
3769	, vulvovaginitis gonococcal
3770	, circumcision
3771	, stitch abscess
3772	, uterine polypectomy
3773	, infantile back arching
3774	, feeding tube user
3775	, chronotropic incompetence
3776	, neuroborreliosis
3777	, eosinopenia
3778	, intestinal scarring
3779	, hyperfibrinolysis
3780	, ph semen decreased
3781	, rectal spasm
3782	, breast fibrosis
3783	, acquired thalassaemia
3784	, dumping syndrome
3785	, cerebral small vessel ischaemic disease
3786	, sicca syndrome
3787	, cardiac telemetry
3788	, rectal ulcer
3789	, bronchial wall thickening
3790	, exeresis
3791	, palatal oedema
3792	, iris bombe
3793	, weight fluctuation
3794	, foramen magnum syndrome
3795	, throat irritation
3796	, drug level
3797	, saliva analysis abnormal
3798	, myotonia
3799	, candidiasis
3800	, lung cyst
3801	, herpes ophthalmic
3802	, congenital chylothorax
3803	, intracranial lipoma
3804	, maculopathy
3805	, aquagenic wrinkling of palms
3806	, growth failure
3807	, geotrichum infection
3808	, toxocariasis
3809	, coma uraemic
3810	, chemical burn
3811	, clumsy child syndrome
3812	, adnexa uteri mass
3813	, buttock crushing
3814	, loose body in joint
3815	, autopsy
3816	, dysprosody
3817	, global amnesia
3818	, renal tubular atrophy
3819	, non-renal cell carcinoma of kidney
3820	, bone contusion
3821	, pyoderma streptococcal
3822	, otitis media fungal
3823	, bone marrow donation
3824	, bullous impetigo
3825	, nasal cyst
3826	, skull x-ray abnormal
3827	, mesenteric fibrosis
3828	, false labour
3829	, tertiary syphilis
3830	, pseudosarcoma
3831	, fungal paronychia
3832	, reduced bladder capacity
3833	, product odour abnormal
3834	, abscess jaw
3835	, irregular breathing
3836	, encephalocele
3837	, vascular graft complication
3838	, peripartum cardiomyopathy
3839	, hiatus hernia
3840	, underweight
3841	, growing pains
3842	, cerebrohepatorenal syndrome
3843	, product availability issue
3844	, rippling muscle disease
3845	, skin fragility
3846	, scar pain
3847	, lupus miliaris disseminatus faciei
3848	, hemiasomatognosia
3849	, hoarseness
3850	, hypophysectomy
3851	, lymph node fibrosis
3852	, defiant behaviour
3853	, change of bowel habit
3854	, cerebral cyst
3855	, mammoplasty
3856	, nervousness
3857	, distichiasis
3858	, reinfusion
3859	, arthrolysis
3860	, vulvovaginal inflammation
3861	, halitosis
3862	, cat scratch disease
3863	, nasal valve collapse
3864	, sulphaemoglobinaemia
3865	, product primary packaging issue
3866	, dependence on oxygen therapy
3867	, skin laxity
3868	, eschar
3869	, physical fitness training
3870	, shock
3871	, mountain sickness acute
3872	, laryngeal papilloma
3873	, haemorrhoid infection
3874	, 17 ketosteroids urine abnormal
3875	, injury to brachial plexus due to birth trauma
3876	, rash psoriaform
3877	, corectopia
3878	, asymptomatic bacteriuria
3879	, dietary supplement prescribing error
3880	, dermatitis exfoliative
3881	, metastatic pain
3882	, distractibility
3883	, antiphospholipid syndrome
3884	, device use error
3885	, tubo-ovarian abscess
3886	, bruxism
3887	, uterine cyst
3888	, fear of needles
3889	, tremor
3890	, pigmented naevus
3891	, bilirubin excretion disorder
3892	, colon injury
3893	, shigella sepsis
3894	, inhibin b
3895	, dengue fever
3896	, face oedema
3897	, normal pregnancy
3898	, elastosis perforans
3899	, appendiceal mucocoele
3900	, lymphocyte percentage
3901	, ross syndrome
3902	, unresponsive to verbal stimuli
3903	, benign familial haematuria
3904	, pituitary tumour
3905	, adactyly
3906	, goniotomy
3907	, variant creutzfeldt-jakob disease
3908	, anion gap
3909	, whole body scan
3910	, crystal arthropathy
3911	, hepatocellular foamy cell syndrome
3912	, amygdalohippocampectomy
3913	, fungus csf test positive
3914	, pain prophylaxis
3915	, lipoprotein (a)
3916	, wound complication
3917	, absent bowel movement
3918	, computer vision syndrome
3919	, pathological fracture
3920	, tick-borne fever
3921	, blood insulin
3922	, monoplegia
3923	, vaginal fistula repair
3924	, joint dislocation pathological
3925	, neck surgery
3926	, pyruvate kinase deficiency anaemia
3927	, impaired driving ability
3928	, osteoarthropathy
3929	, subdiaphragmatic abscess
3930	, hand-foot-and-mouth disease
3931	, cycloplegia
3932	, presbyopia
3933	, placental dysplasia
3934	, carbuncle
3935	, drug use disorder
3936	, chikungunya virus infection
3937	, oesophageal papilloma
3938	, multiple myeloma
3939	, monocytosis
3940	, oesophageal polyp
3941	, uvula aplasia
3942	, grimacing
3943	, cardiac disorder
3944	, phantom shocks
3945	, fixed drug eruption
3946	, tunnel vision
3947	, primigravida
3948	, lung hernia
3949	, sinoatrial block
3950	, natural killer-cell leukaemia
3951	, pleural thickening
3952	, shoplifting
3953	, poriomania
3954	, pneumonia anthrax
3955	, status asthmaticus
3956	, chloracne
3957	, skin oedema
3958	, thyroid cancer recurrent
3959	, gouty tophus
3960	, intertrigo
3961	, leukaemic lymphoma
3962	, pregnancy of partner
3963	, sticky skin
3964	, dizziness postural
3965	, primary myelofibrosis
3966	, shoulder deformity
3967	, red blood cell microcytes
3968	, pleurisy
3969	, pseudopolyp
3970	, vulvovaginal injury
3971	, herpes virus test
3972	, sirenomelia
3973	, fungal sepsis
3974	, airway burns
3975	, pump reservoir issue
3976	, nephrostomy
3977	, flushing
3978	, tracheal mass
3979	, seminoma
3980	, bone densitometry
3981	, drug half-life increased
3982	, grunting
3983	, schistosomiasis liver
3984	, fungus stool identified
3985	, psychological abuse
3986	, acute kidney injury
3987	, deposit eye
3988	, acrochordon excision
3989	, cervical polyp
3990	, foot crushing
3991	, fatigue
3992	, high foetal head
3993	, keratitis-ichthyosis-deafness syndrome
3994	, eye contusion
3995	, tendon sheath incision
3996	, aspergillus test
3997	, hyperdynamic precordium
3998	, external hydrocephalus
3999	, spermatorrhoea
4000	, electrocardiogram poor r-wave progression
4001	, resection of rectum
4002	, gastrointestinal polyp
4003	, bronchotomy
4004	, neutrophil hypersegmented morphology present
4005	, chondrosarcoma
4006	, pocket erosion
4007	, lymphangiosis carcinomatosa
4008	, axial spondyloarthritis
4009	, aortic surgery
4010	, transfusion-associated dyspnoea
4011	, post-tussive vomiting
4012	, progesterone abnormal
4013	, dementia
4014	, chest wall cyst
4015	, passive smoking
4016	, myofascial spasm
4017	, porphyria non-acute
4018	, lupus-like syndrome
4019	, caput medusae
4020	, plaque shift
4021	, oesophageal ph
4022	, verbally abused
4023	, cerebral toxoplasmosis
4024	, hypermethioninaemia
4025	, meteoropathy
4026	, device allergy
4027	, yellow fever
4028	, vascular headache
4029	, dental cleaning
4030	, elective surgery
4031	, gastritis herpes
4032	, astigmatism
4033	, double stranded dna antibody
4034	, convulsions local
4035	, skeletal traction
4036	, histoplasmosis disseminated
4037	, foreign body in reproductive tract
4038	, ovarian sertoli-leydig cell tumour
4039	, eosinophilic pustulosis
4040	, salpingo-oophoritis
4041	, basal ganglia infarction
4042	, lymphomatoid papulosis
4043	, drug ineffective
4044	, alcohol rehabilitation
4045	, dolichocolon
4046	, angioedema
4047	, meconium abnormal
4048	, light chain disease
4049	, turbinoplasty
4050	, neck lift
4051	, lipaemia retinalis
4052	, eye pain
4053	, prodromal alzheimer^s disease
4054	, eyelid thickening
4055	, progressive external ophthalmoplegia
4056	, akathisia
4057	, extrapyramidal disorder
4058	, medical diet
4059	, band neutrophil count
4060	, purpura neonatal
4061	, bone marrow toxicity
4062	, colonic pseudo-obstruction
4063	, delinquency
4064	, sexual relationship change
4065	, organ preservation
4066	, delusion of reference
4067	, thought blocking
4068	, erythema dyschromicum perstans
4069	, grey turner^s sign
4070	, primary familial hypomagnesaemia
4071	, palmoplantar keratoderma
4072	, alopecia totalis
4073	, bulbar palsy
4074	, hookworm infection
4075	, asphyxia
4076	, fibroblast growth factor 23 increased
4077	, genitourinary operation
4078	, soft tissue sarcoma
